Metric                                                                 | Baseline        | Experiment      | Rel Diff   | Unit
-----------------------------------------------------------------------------------------------------------------------------
smsp__warps_issue_stalled_short_scoreboard.avg                         |       1,592.8 |       7,898.2 |    395.9% | warp
smsp__warps_issue_stalled_math_pipe_throttle.avg                       |         174.7 |         525.5 |    200.8% | warp
smsp__warps_issue_stalled_not_selected.avg                             |         538.9 |       1,406.2 |    160.9% | warp
smsp__warps_issue_stalled_dispatch_stall.avg                           |         122.1 |          2.48 |    -98.0% | warp
dram__sectors_read.sum                                                 |   163,708,400 |   122,773,320 |    -25.0% | sector
smsp__warps_issue_stalled_sleeping.avg                                 |      12,489.2 |       9,428.8 |    -24.5% | warp
smsp__warps_issue_stalled_branch_resolving.avg                         |      66,942.4 |      82,741.7 |     23.6% | warp
smsp__inst_executed.sum                                                |    43,362,424 |    51,315,097 |     18.3% | inst
smsp__warps_issue_stalled_wait.avg                                     |     266,743.1 |     310,730.1 |     16.5% | warp
l1tex__data_pipe_lsu_wavefronts_mem_shared.sum                         |      85,927.0 |      98,484.0 |     14.6% | 
dram__sectors_write.sum                                                |     366,328.0 |     313,816.0 |    -14.3% | sector
