Metric                                                                 | Baseline        | Experiment      | Rel Diff   | Unit
-----------------------------------------------------------------------------------------------------------------------------
l1tex__data_pipe_lsu_wavefronts_mem_shared_op_st.sum                   |         592.0 |    19,807,775 | 3345807.9% | 
l1tex__data_pipe_lsu_wavefronts_mem_shared_op_ld.sum                   |       1,998.0 |    28,664,000 | 1434534.6% | 
smsp__warps_issue_stalled_dispatch_stall.avg                           |          2.35 |       3,554.5 | 151155.7% | warp
l1tex__data_pipe_lsu_wavefronts_mem_shared.sum                         |      84,952.0 |    49,770,765 |  58486.9% | 
smsp__warps_issue_stalled_short_scoreboard.avg                         |       1,310.9 |     176,298.9 |  13348.5% | warp
dram__sectors_write.sum                                                |     357,472.0 |    44,562,152 |  12365.9% | sector
lts__t_sectors_op_write.sum                                            |     679,199.0 |    67,517,065 |   9840.7% | sector
smsp__warps_issue_stalled_not_selected.avg                             |         985.2 |       7,215.6 |    632.4% | warp
smsp__warps_issue_stalled_math_pipe_throttle.avg                       |         464.6 |       2,851.8 |    513.8% | warp
smsp__inst_executed.sum                                                |    47,867,833 |   106,557,088 |    122.6% | inst
launch__registers_per_thread                                           |         56.00 |         118.0 |    110.7% | register/thread
dram__bytes_write.sum                                                  |         11.44 |          1.43 |    -87.5% | Mbyte
smsp__warps_issue_stalled_sleeping.avg                                 |      10,493.7 |      18,946.0 |     80.5% | warp
dram__throughput.avg.pct_of_peak_sustained_elapsed                     |         30.27 |         51.20 |     69.1% | %
smsp__warps_issue_stalled_wait.avg                                     |     284,815.8 |     412,765.7 |     44.9% | warp
dram__sectors_read.sum                                                 |   128,790,912 |   179,567,408 |     39.4% | sector
lts__t_sectors.sum                                                     |   572,531,610 |   756,038,852 |     32.1% | sector
lts__t_sectors_op_read.sum                                             |   571,553,913 |   687,895,865 |     20.4% | sector
smsp__warps_issue_stalled_barrier.avg                                  |     222,220.1 |     267,214.3 |     20.2% | warp
smsp__warps_issue_stalled_branch_resolving.avg                         |      69,558.3 |      83,317.8 |     19.8% | warp
smsp__warps_issue_stalled_long_scoreboard.avg                          |     2,481,963 |     2,050,251 |    -17.4% | warp
