Metric                                                                 | Baseline        | Experiment      | Rel Diff   | Unit
-----------------------------------------------------------------------------------------------------------------------------
smsp__warps_issue_stalled_sleeping.avg                                 |          0.00 |      11,169.0 |      inf% | warp
dram__bytes_write.sum                                                  |          1.40 |         12.43 |    787.9% | Gbyte
smsp__warps_issue_stalled_barrier.avg                                  |      92,996.4 |     219,586.2 |    136.1% | warp
smsp__warps_issue_stalled_wait.avg                                     |     140,955.5 |     294,059.9 |    108.6% | warp
l1tex__data_pipe_lsu_wavefronts_mem_shared_op_st.sum                   |    16,616,111 |         594.0 |   -100.0% | 
smsp__warps_issue_stalled_dispatch_stall.avg                           |      24,272.8 |          1.82 |   -100.0% | warp
l1tex__data_pipe_lsu_wavefronts_mem_shared_op_ld.sum                   |     429,513.0 |       2,007.0 |    -99.5% | 
l1tex__data_pipe_lsu_wavefronts_mem_shared.sum                         |    20,062,205 |      96,756.0 |    -99.5% | 
smsp__warps_issue_stalled_mio_throttle.avg                             |       2,176.8 |         15.84 |    -99.3% | warp
dram__sectors_write.sum                                                |    43,722,552 |     388,488.0 |    -99.1% | sector
lts__t_sectors_op_write.sum                                            |    66,828,925 |     670,882.0 |    -99.0% | sector
smsp__warps_issue_stalled_branch_resolving.avg                         |      39,550.8 |      76,784.3 |     94.1% | warp
smsp__warps_issue_stalled_not_selected.avg                             |      25,896.5 |       1,732.9 |    -93.3% | warp
dram__sectors_read.sum                                                 |    89,210,328 |   165,971,496 |     86.0% | sector
launch__registers_per_thread                                           |         186.0 |         56.00 |    -69.9% | register/thread
smsp__inst_executed.sum                                                |   141,729,637 |    51,506,612 |    -63.7% | inst
smsp__warps_issue_stalled_short_scoreboard.avg                         |      30,496.0 |      14,446.5 |    -52.6% | warp
lts__t_sectors.sum                                                     |   637,596,705 |   586,494,952 |     -8.0% | sector
