Metric                                                                 | Baseline        | Experiment      | Rel Diff   | Unit
-----------------------------------------------------------------------------------------------------------------------------
l1tex__data_pipe_lsu_wavefronts_mem_shared_op_st.sum                   |         598.0 |    16,169,703 | 2703863.7% | 
smsp__warps_issue_stalled_dispatch_stall.avg                           |          2.48 |         668.3 |  26846.0% | warp
l1tex__data_pipe_lsu_wavefronts_mem_shared.sum                         |      98,484.0 |    17,394,923 |  17562.7% | 
dram__sectors_write.sum                                                |     313,816.0 |    44,292,280 |  14014.1% | sector
lts__t_sectors_op_write.sum                                            |     676,254.0 |    67,513,593 |   9883.5% | sector
smsp__warps_issue_stalled_short_scoreboard.avg                         |       7,898.2 |      44,615.3 |    464.9% | warp
smsp__warps_issue_stalled_math_pipe_throttle.avg                       |         525.5 |       2,926.4 |    456.8% | warp
smsp__warps_issue_stalled_not_selected.avg                             |       1,406.2 |       5,276.9 |    275.3% | warp
smsp__warps_issue_stalled_sleeping.avg                                 |       9,428.8 |      20,225.2 |    114.5% | warp
launch__registers_per_thread                                           |         56.00 |         114.0 |    103.6% | register/thread
smsp__inst_executed.sum                                                |    51,315,097 |    82,272,253 |     60.3% | inst
smsp__warps_issue_stalled_wait.avg                                     |     310,730.1 |     404,483.9 |     30.2% | warp
smsp__warps_issue_stalled_branch_resolving.avg                         |      82,741.7 |     102,196.1 |     23.5% | warp
smsp__warps_issue_stalled_barrier.avg                                  |     218,594.3 |     260,993.3 |     19.4% | warp
lts__t_sectors.sum                                                     |   584,877,276 |   686,191,576 |     17.3% | sector
lts__t_sectors_op_read.sum                                             |   583,900,377 |   618,154,451 |      5.9% | sector
smsp__warps_issue_stalled_long_scoreboard.avg                          |     2,433,083 |     2,307,464 |     -5.2% | warp
