Metric                                                                 | Baseline        | Experiment      | Rel Diff   | Unit
-----------------------------------------------------------------------------------------------------------------------------
smsp__warps_issue_stalled_sleeping.avg                                 |          0.00 |      11,149.2 |      inf% | warp
smsp__warps_issue_stalled_barrier.avg                                  |      92,996.4 |     222,879.9 |    139.7% | warp
l1tex__data_pipe_lsu_wavefronts_mem_shared_op_st.sum                   |    16,616,111 |         593.0 |   -100.0% | 
smsp__warps_issue_stalled_dispatch_stall.avg                           |      24,272.8 |          1.86 |   -100.0% | warp
l1tex__data_pipe_lsu_wavefronts_mem_shared.sum                         |    20,062,205 |      85,491.0 |    -99.6% | 
l1tex__data_pipe_lsu_wavefronts_mem_shared_op_ld.sum                   |     429,513.0 |       1,998.0 |    -99.5% | 
smsp__warps_issue_stalled_mio_throttle.avg                             |       2,176.8 |         15.85 |    -99.3% | warp
dram__sectors_write.sum                                                |    43,722,552 |     323,744.0 |    -99.3% | sector
lts__t_sectors_op_write.sum                                            |    66,828,925 |     679,921.0 |    -99.0% | sector
smsp__warps_issue_stalled_not_selected.avg                             |      25,896.5 |         757.6 |    -97.1% | warp
smsp__warps_issue_stalled_wait.avg                                     |     140,955.5 |     277,290.6 |     96.7% | warp
smsp__warps_issue_stalled_short_scoreboard.avg                         |      30,496.0 |       1,533.8 |    -95.0% | warp
smsp__warps_issue_stalled_branch_resolving.avg                         |      39,550.8 |      70,151.6 |     77.4% | warp
launch__registers_per_thread                                           |         186.0 |         56.00 |    -69.9% | register/thread
smsp__inst_executed.sum                                                |   141,729,637 |    46,270,115 |    -67.4% | inst
dram__sectors_read.sum                                                 |    89,210,328 |   127,015,872 |     42.4% | sector
smsp__warps_issue_stalled_math_pipe_throttle.avg                       |         564.1 |         349.8 |    -38.0% | warp
lts__t_sectors.sum                                                     |   637,596,705 |   547,194,444 |    -14.2% | sector
