Metric                                                                 | Baseline        | Experiment      | Rel Diff   | Unit
-----------------------------------------------------------------------------------------------------------------------------
l1tex__data_pipe_lsu_wavefronts_mem_shared_op_st.sum                   |         593.0 |    20,049,007 | 3380845.5% | 
l1tex__data_pipe_lsu_wavefronts_mem_shared_op_ld.sum                   |       2,009.0 |    29,152,174 | 1450978.8% | 
smsp__warps_issue_stalled_dispatch_stall.avg                           |          4.65 |       4,142.1 |  88976.8% | warp
l1tex__data_pipe_lsu_wavefronts_mem_shared.sum                         |      83,660.0 |    50,953,180 |  60805.1% | 
dram__sectors_write.sum                                                |     225,816.0 |    44,262,000 |  19500.9% | sector
lts__t_sectors_op_write.sum                                            |     672,513.0 |    67,521,739 |   9940.2% | sector
smsp__warps_issue_stalled_short_scoreboard.avg                         |       2,737.9 |     180,693.9 |   6499.8% | warp
smsp__warps_issue_stalled_not_selected.avg                             |       1,572.8 |       6,943.1 |    341.4% | warp
smsp__warps_issue_stalled_math_pipe_throttle.avg                       |       1,145.7 |       2,757.7 |    140.7% | warp
dram__throughput.avg.pct_of_peak_sustained_elapsed                     |         21.63 |         49.71 |    129.8% | %
launch__registers_per_thread                                           |         55.00 |         118.0 |    114.5% | register/thread
smsp__inst_executed.sum                                                |    50,021,778 |   104,009,912 |    107.9% | inst
smsp__warps_issue_stalled_sleeping.avg                                 |       9,873.9 |      20,419.5 |    106.8% | warp
dram__sectors_read.sum                                                 |    92,263,152 |   172,371,072 |     86.8% | sector
smsp__warps_issue_stalled_wait.avg                                     |     279,404.2 |     398,345.4 |     42.6% | warp
lts__t_sectors.sum                                                     |   549,379,049 |   723,391,868 |     31.7% | sector
lts__t_sector_hit_rate.pct                                             |         73.26 |         54.40 |    -25.7% | %
smsp__warps_issue_stalled_barrier.avg                                  |     222,652.1 |     269,998.8 |     21.3% | warp
smsp__warps_issue_stalled_branch_resolving.avg                         |      66,906.6 |      80,745.4 |     20.7% | warp
lts__t_sectors_op_read.sum                                             |   548,260,651 |   655,556,370 |     19.6% | sector
smsp__warps_issue_stalled_long_scoreboard.avg                          |     2,485,841 |     2,060,949 |    -17.1% | warp
