Metric                                                                 | Baseline        | Experiment      | Rel Diff   | Unit
-----------------------------------------------------------------------------------------------------------------------------
smsp__warps_issue_stalled_sleeping.avg                                 |          0.00 |      10,732.1 |      inf% | warp
smsp__warps_issue_stalled_barrier.avg                                  |      92,996.4 |     222,213.2 |    138.9% | warp
smsp__warps_issue_stalled_wait.avg                                     |     140,955.5 |     284,848.7 |    102.1% | warp
l1tex__data_pipe_lsu_wavefronts_mem_shared_op_st.sum                   |    16,616,111 |         596.0 |   -100.0% | 
smsp__warps_issue_stalled_dispatch_stall.avg                           |      24,272.8 |          2.30 |   -100.0% | warp
l1tex__data_pipe_lsu_wavefronts_mem_shared.sum                         |    20,062,205 |      84,741.0 |    -99.6% | 
l1tex__data_pipe_lsu_wavefronts_mem_shared_op_ld.sum                   |     429,513.0 |       1,998.0 |    -99.5% | 
smsp__warps_issue_stalled_mio_throttle.avg                             |       2,176.8 |         15.90 |    -99.3% | warp
dram__sectors_write.sum                                                |    43,722,552 |     332,528.0 |    -99.2% | sector
lts__t_sectors_op_write.sum                                            |    66,828,925 |     668,327.0 |    -99.0% | sector
smsp__warps_issue_stalled_not_selected.avg                             |      25,896.5 |         983.3 |    -96.2% | warp
smsp__warps_issue_stalled_short_scoreboard.avg                         |      30,496.0 |       1,362.4 |    -95.5% | warp
smsp__warps_issue_stalled_branch_resolving.avg                         |      39,550.8 |      69,497.7 |     75.7% | warp
launch__registers_per_thread                                           |         186.0 |         56.00 |    -69.9% | register/thread
smsp__inst_executed.sum                                                |   141,729,637 |    47,871,797 |    -66.2% | inst
dram__sectors_read.sum                                                 |    89,210,328 |   126,985,688 |     42.3% | sector
smsp__warps_issue_stalled_math_pipe_throttle.avg                       |         564.1 |         465.5 |    -17.5% | warp
lts__t_sectors.sum                                                     |   637,596,705 |   555,339,924 |    -12.9% | sector
