Metric                                                                 | Baseline        | Experiment      | Rel Diff   | Unit
-----------------------------------------------------------------------------------------------------------------------------
smsp__warps_issue_stalled_math_pipe_throttle.avg                       |       2,125.1 |       2,851.8 |     34.2% | warp
smsp__warps_issue_stalled_dispatch_stall.avg                           |       2,929.3 |       3,554.5 |     21.3% | warp
dram__sectors_read.sum                                                 |   221,734,848 |   179,567,408 |    -19.0% | sector
smsp__warps_issue_stalled_not_selected.avg                             |       6,476.4 |       7,215.6 |     11.4% | warp
smsp__warps_issue_stalled_sleeping.avg                                 |      20,471.3 |      18,946.0 |     -7.5% | warp
smsp__warps_issue_stalled_short_scoreboard.avg                         |     164,420.2 |     176,298.9 |      7.2% | warp
smsp__warps_issue_stalled_wait.avg                                     |     387,056.2 |     412,765.7 |      6.6% | warp
l1tex__data_pipe_lsu_wavefronts_mem_shared_op_ld.sum                   |    27,103,354 |    28,664,000 |      5.8% | 
smsp__inst_executed.sum                                                |   100,792,929 |   106,557,088 |      5.7% | inst
