Metric                                                                 | Baseline        | Experiment      | Rel Diff   | Unit
-----------------------------------------------------------------------------------------------------------------------------
smsp__warps_issue_stalled_math_pipe_throttle.avg                       |       2,125.1 |       2,803.9 |     31.9% | warp
dram__sectors_read.sum                                                 |   221,734,848 |   160,712,296 |    -27.5% | sector
smsp__warps_issue_stalled_dispatch_stall.avg                           |       2,929.3 |       3,628.4 |     23.9% | warp
dram__throughput.avg.pct_of_peak_sustained_elapsed                     |         58.63 |         47.30 |    -19.3% | %
smsp__warps_issue_stalled_sleeping.avg                                 |      20,471.3 |      17,702.7 |    -13.5% | warp
l1tex__data_pipe_lsu_wavefronts_mem_shared_op_ld.sum                   |    27,103,354 |    30,713,467 |     13.3% | 
smsp__warps_issue_stalled_not_selected.avg                             |       6,476.4 |       7,186.0 |     11.0% | warp
lts__t_sectors_op_read.sum                                             |   681,970,317 |   611,944,862 |    -10.3% | sector
smsp__warps_issue_stalled_short_scoreboard.avg                         |     164,420.2 |     180,789.8 |     10.0% | warp
lts__t_sectors.sum                                                     |   750,168,912 |   680,135,704 |     -9.3% | sector
smsp__inst_executed.sum                                                |   100,792,929 |   107,597,079 |      6.8% | inst
smsp__warps_issue_stalled_wait.avg                                     |     387,056.2 |     412,092.1 |      6.5% | warp
l1tex__data_pipe_lsu_wavefronts_mem_shared.sum                         |    47,702,210 |    50,157,502 |      5.1% | 
l1tex__data_pipe_lsu_wavefronts_mem_shared_op_st.sum                   |    19,223,451 |    18,238,107 |     -5.1% | 
smsp__warps_issue_stalled_long_scoreboard.avg                          |     2,133,398 |     2,024,605 |     -5.1% | warp
