Metric                                                                 | Baseline        | Experiment      | Rel Diff   | Unit
-----------------------------------------------------------------------------------------------------------------------------
l1tex__data_pipe_lsu_wavefronts_mem_shared_op_st.sum                   |         598.0 |    22,680,122 | 3792562.5% | 
l1tex__data_pipe_lsu_wavefronts_mem_shared_op_ld.sum                   |       2,031.0 |    25,541,141 | 1257464.8% | 
smsp__warps_issue_stalled_dispatch_stall.avg                           |          2.48 |       2,619.8 | 105538.3% | warp
l1tex__data_pipe_lsu_wavefronts_mem_shared.sum                         |      98,484.0 |    49,752,343 |  50418.2% | 
dram__sectors_write.sum                                                |     313,816.0 |    44,525,352 |  14088.4% | sector
lts__t_sectors_op_write.sum                                            |     676,254.0 |    67,517,047 |   9884.0% | sector
smsp__warps_issue_stalled_short_scoreboard.avg                         |       7,898.2 |     189,174.2 |   2295.1% | warp
smsp__warps_issue_stalled_math_pipe_throttle.avg                       |         525.5 |       2,983.7 |    467.7% | warp
smsp__warps_issue_stalled_not_selected.avg                             |       1,406.2 |       7,830.1 |    456.8% | warp
smsp__inst_executed.sum                                                |    51,315,097 |   115,087,107 |    124.3% | inst
launch__registers_per_thread                                           |         56.00 |         118.0 |    110.7% | register/thread
dram__throughput.avg.pct_of_peak_sustained_elapsed                     |         28.82 |         48.51 |     68.3% | %
smsp__warps_issue_stalled_wait.avg                                     |     310,730.1 |     466,638.4 |     50.2% | warp
smsp__warps_issue_stalled_sleeping.avg                                 |       9,428.8 |      14,128.0 |     49.8% | warp
dram__sectors_read.sum                                                 |   122,773,320 |   167,713,904 |     36.6% | sector
smsp__warps_issue_stalled_branch_resolving.avg                         |      82,741.7 |     107,496.9 |     29.9% | warp
lts__t_sectors.sum                                                     |   584,877,276 |   743,781,706 |     27.2% | sector
smsp__warps_issue_stalled_barrier.avg                                  |     218,594.3 |     263,684.8 |     20.6% | warp
smsp__warps_issue_stalled_long_scoreboard.avg                          |     2,433,083 |     1,935,492 |    -20.5% | warp
lts__t_sectors_op_read.sum                                             |   583,900,377 |   675,579,569 |     15.7% | sector
