Metric                                                                 | Baseline        | Experiment      | Rel Diff   | Unit
-----------------------------------------------------------------------------------------------------------------------------
smsp__warps_issue_stalled_sleeping.avg                                 |          0.00 |      10,580.9 |      inf% | warp
smsp__warps_issue_stalled_barrier.avg                                  |      92,996.4 |     222,222.2 |    139.0% | warp
smsp__warps_issue_stalled_wait.avg                                     |     140,955.5 |     284,814.1 |    102.1% | warp
l1tex__data_pipe_lsu_wavefronts_mem_shared_op_st.sum                   |    16,616,111 |         594.0 |   -100.0% | 
smsp__warps_issue_stalled_dispatch_stall.avg                           |      24,272.8 |          2.24 |   -100.0% | warp
l1tex__data_pipe_lsu_wavefronts_mem_shared.sum                         |    20,062,205 |      84,531.0 |    -99.6% | 
l1tex__data_pipe_lsu_wavefronts_mem_shared_op_ld.sum                   |     429,513.0 |       1,998.0 |    -99.5% | 
dram__sectors_write.sum                                                |    43,722,552 |     283,608.0 |    -99.4% | sector
smsp__warps_issue_stalled_mio_throttle.avg                             |       2,176.8 |         15.80 |    -99.3% | warp
lts__t_sectors_op_write.sum                                            |    66,828,925 |     661,464.0 |    -99.0% | sector
smsp__warps_issue_stalled_not_selected.avg                             |      25,896.5 |         972.7 |    -96.2% | warp
smsp__warps_issue_stalled_short_scoreboard.avg                         |      30,496.0 |       1,360.3 |    -95.5% | warp
smsp__warps_issue_stalled_branch_resolving.avg                         |      39,550.8 |      69,522.0 |     75.8% | warp
launch__registers_per_thread                                           |         186.0 |         56.00 |    -69.9% | register/thread
smsp__inst_executed.sum                                                |   141,729,637 |    47,864,818 |    -66.2% | inst
dram__sectors_read.sum                                                 |    89,210,328 |   122,641,296 |     37.5% | sector
lts__t_sectors.sum                                                     |   637,596,705 |   518,962,819 |    -18.6% | sector
smsp__warps_issue_stalled_math_pipe_throttle.avg                       |         564.1 |         461.1 |    -18.3% | warp
lts__t_sectors_op_read.sum                                             |   570,524,763 |   518,033,398 |     -9.2% | sector
