Metric                                                                 | Baseline        | Experiment      | Rel Diff   | Unit
-----------------------------------------------------------------------------------------------------------------------------
smsp__warps_issue_stalled_math_pipe_throttle.avg                       |       2,125.1 |       2,841.3 |     33.7% | warp
smsp__warps_issue_stalled_dispatch_stall.avg                           |       2,929.3 |       3,548.4 |     21.1% | warp
dram__sectors_read.sum                                                 |   221,734,848 |   176,332,104 |    -20.5% | sector
smsp__warps_issue_stalled_not_selected.avg                             |       6,476.4 |       7,213.2 |     11.4% | warp
smsp__warps_issue_stalled_short_scoreboard.avg                         |     164,420.2 |     177,757.8 |      8.1% | warp
smsp__warps_issue_stalled_sleeping.avg                                 |      20,471.3 |      18,817.1 |     -8.1% | warp
l1tex__data_pipe_lsu_wavefronts_mem_shared_op_ld.sum                   |    27,103,354 |    28,941,311 |      6.8% | 
smsp__warps_issue_stalled_wait.avg                                     |     387,056.2 |     412,718.5 |      6.6% | warp
smsp__inst_executed.sum                                                |   100,792,929 |   106,551,211 |      5.7% | inst
l1tex__data_pipe_lsu_wavefronts_mem_shared.sum                         |    47,702,210 |    50,093,601 |      5.0% | 
