Metric                                                                 | Baseline        | Experiment      | Rel Diff   | Unit
-----------------------------------------------------------------------------------------------------------------------------
smsp__warps_issue_stalled_sleeping.avg                                 |          0.00 |      20,419.5 |      inf% | warp
smsp__warps_issue_stalled_barrier.avg                                  |      30,616.8 |     269,998.8 |    781.9% | warp
smsp__warps_issue_stalled_mio_throttle.avg                             |       3,812.6 |         17.82 |    -99.5% | warp
smsp__warps_issue_stalled_dispatch_stall.avg                           |      26,075.4 |       4,142.1 |    -84.1% | warp
smsp__warps_issue_stalled_branch_resolving.avg                         |      46,108.8 |      80,745.4 |     75.1% | warp
smsp__warps_issue_stalled_wait.avg                                     |     228,138.6 |     398,345.4 |     74.6% | warp
smsp__warps_issue_stalled_not_selected.avg                             |      21,912.1 |       6,943.1 |    -68.3% | warp
launch__registers_per_thread                                           |         252.0 |         118.0 |    -53.2% | register/thread
smsp__inst_executed.sum                                                |   163,087,888 |   104,009,912 |    -36.2% | inst
smsp__warps_issue_stalled_short_scoreboard.avg                         |     134,491.6 |     180,693.9 |     34.4% | warp
dram__sectors_read.sum                                                 |   133,763,048 |   172,371,072 |     28.9% | sector
smsp__warps_issue_stalled_long_scoreboard.avg                          |     2,724,890 |     2,060,949 |    -24.4% | warp
l1tex__data_pipe_lsu_wavefronts_mem_shared_op_ld.sum                   |    37,675,077 |    29,152,174 |    -22.6% | 
l1tex__data_pipe_lsu_wavefronts_mem_shared.sum                         |    60,204,979 |    50,953,180 |    -15.4% | 
smsp__warps_issue_stalled_math_pipe_throttle.avg                       |       2,587.8 |       2,757.7 |      6.6% | warp
lts__t_sectors_op_read.sum                                             |   622,282,193 |   655,556,370 |      5.3% | sector
l1tex__data_pipe_lsu_wavefronts_mem_shared_op_st.sum                   |    19,080,835 |    20,049,007 |      5.1% | 
