Metric                                                                 | Baseline        | Experiment      | Rel Diff   | Unit
-----------------------------------------------------------------------------------------------------------------------------
smsp__warps_issue_stalled_math_pipe_throttle.avg                       |       2,125.1 |       2,837.1 |     33.5% | warp
dram__sectors_read.sum                                                 |   221,734,848 |   172,997,624 |    -22.0% | sector
smsp__warps_issue_stalled_dispatch_stall.avg                           |       2,929.3 |       3,541.9 |     20.9% | warp
smsp__warps_issue_stalled_not_selected.avg                             |       6,476.4 |       7,194.2 |     11.1% | warp
smsp__warps_issue_stalled_short_scoreboard.avg                         |     164,420.2 |     178,340.5 |      8.5% | warp
smsp__warps_issue_stalled_sleeping.avg                                 |      20,471.3 |      18,777.9 |     -8.3% | warp
l1tex__data_pipe_lsu_wavefronts_mem_shared_op_ld.sum                   |    27,103,354 |    29,098,884 |      7.4% | 
smsp__warps_issue_stalled_wait.avg                                     |     387,056.2 |     412,670.3 |      6.6% | warp
smsp__inst_executed.sum                                                |   100,792,929 |   106,551,300 |      5.7% | inst
l1tex__data_pipe_lsu_wavefronts_mem_shared.sum                         |    47,702,210 |    50,261,075 |      5.4% | 
