Metric                                                                 | Baseline        | Experiment      | Rel Diff   | Unit
-----------------------------------------------------------------------------------------------------------------------------
l1tex__data_pipe_lsu_wavefronts_mem_shared_op_st.sum                   |         593.0 |    15,895,399 | 2680405.7% | 
smsp__warps_issue_stalled_dispatch_stall.avg                           |          1.86 |       1,195.6 |  64178.5% | warp
l1tex__data_pipe_lsu_wavefronts_mem_shared.sum                         |      85,491.0 |    17,132,831 |  19940.5% | 
dram__sectors_write.sum                                                |     323,744.0 |    44,331,456 |  13593.4% | sector
lts__t_sectors_op_write.sum                                            |     679,921.0 |    67,509,316 |   9829.0% | sector
smsp__warps_issue_stalled_short_scoreboard.avg                         |       1,533.8 |      26,830.2 |   1649.2% | warp
smsp__warps_issue_stalled_math_pipe_throttle.avg                       |         349.8 |       2,658.9 |    660.2% | warp
smsp__warps_issue_stalled_not_selected.avg                             |         757.6 |       4,481.9 |    491.6% | warp
launch__registers_per_thread                                           |         56.00 |         115.0 |    105.4% | register/thread
smsp__warps_issue_stalled_sleeping.avg                                 |      11,149.2 |      22,305.7 |    100.1% | warp
smsp__inst_executed.sum                                                |    46,270,115 |    72,604,113 |     56.9% | inst
smsp__warps_issue_stalled_barrier.avg                                  |     222,879.9 |     276,919.7 |     24.2% | warp
smsp__warps_issue_stalled_wait.avg                                     |     277,290.6 |     344,234.6 |     24.1% | warp
lts__t_sectors.sum                                                     |   547,194,444 |   676,421,197 |     23.6% | sector
smsp__warps_issue_stalled_branch_resolving.avg                         |      70,151.6 |      81,358.1 |     16.0% | warp
lts__t_sectors_op_read.sum                                             |   546,221,900 |   608,402,231 |     11.4% | sector
