Metric                                                                 | Baseline        | Experiment      | Rel Diff   | Unit
-----------------------------------------------------------------------------------------------------------------------------
smsp__warps_issue_stalled_math_pipe_throttle.avg                       |       2,125.1 |       2,819.3 |     32.7% | warp
smsp__warps_issue_stalled_dispatch_stall.avg                           |       2,929.3 |       3,539.8 |     20.8% | warp
dram__sectors_read.sum                                                 |   221,734,848 |   182,567,192 |    -17.7% | sector
smsp__warps_issue_stalled_not_selected.avg                             |       6,476.4 |       7,161.9 |     10.6% | warp
smsp__warps_issue_stalled_sleeping.avg                                 |      20,471.3 |      18,552.1 |     -9.4% | warp
smsp__warps_issue_stalled_short_scoreboard.avg                         |     164,420.2 |     177,262.9 |      7.8% | warp
l1tex__data_pipe_lsu_wavefronts_mem_shared_op_ld.sum                   |    27,103,354 |    29,092,538 |      7.3% | 
smsp__warps_issue_stalled_wait.avg                                     |     387,056.2 |     412,702.2 |      6.6% | warp
smsp__inst_executed.sum                                                |   100,792,929 |   106,549,803 |      5.7% | inst
