Metric                                                                 | Baseline        | Experiment      | Rel Diff   | Unit
-----------------------------------------------------------------------------------------------------------------------------
smsp__warps_issue_stalled_sleeping.avg                                 |          0.00 |      18,777.9 |      inf% | warp
smsp__warps_issue_stalled_barrier.avg                                  |      30,616.8 |     266,690.0 |    771.1% | warp
smsp__warps_issue_stalled_mio_throttle.avg                             |       3,812.6 |         17.79 |    -99.5% | warp
smsp__warps_issue_stalled_dispatch_stall.avg                           |      26,075.4 |       3,541.9 |    -86.4% | warp
smsp__warps_issue_stalled_wait.avg                                     |     228,138.6 |     412,670.3 |     80.9% | warp
smsp__warps_issue_stalled_branch_resolving.avg                         |      46,108.8 |      83,238.8 |     80.5% | warp
smsp__warps_issue_stalled_not_selected.avg                             |      21,912.1 |       7,194.2 |    -67.2% | warp
launch__registers_per_thread                                           |         252.0 |         118.0 |    -53.2% | register/thread
smsp__inst_executed.sum                                                |   163,087,888 |   106,551,300 |    -34.7% | inst
smsp__warps_issue_stalled_short_scoreboard.avg                         |     134,491.6 |     178,340.5 |     32.6% | warp
dram__sectors_read.sum                                                 |   133,763,048 |   172,997,624 |     29.3% | sector
smsp__warps_issue_stalled_long_scoreboard.avg                          |     2,724,890 |     2,035,890 |    -25.3% | warp
l1tex__data_pipe_lsu_wavefronts_mem_shared_op_ld.sum                   |    37,675,077 |    29,098,884 |    -22.8% | 
l1tex__data_pipe_lsu_wavefronts_mem_shared.sum                         |    60,204,979 |    50,261,075 |    -16.5% | 
smsp__warps_issue_stalled_math_pipe_throttle.avg                       |       2,587.8 |       2,837.1 |      9.6% | warp
lts__t_sectors_op_read.sum                                             |   622,282,193 |   679,532,335 |      9.2% | sector
lts__t_sectors.sum                                                     |   689,538,901 |   747,681,157 |      8.4% | sector
