Metric                                                                 | Baseline        | Experiment      | Rel Diff   | Unit
-----------------------------------------------------------------------------------------------------------------------------
l1tex__data_pipe_lsu_wavefronts_mem_shared_op_st.sum                   |         593.0 |    16,041,076 | 2704971.8% | 
smsp__warps_issue_stalled_dispatch_stall.avg                           |          1.43 |         824.8 |  57581.1% | warp
l1tex__data_pipe_lsu_wavefronts_mem_shared.sum                         |      85,042.0 |    17,206,300 |  20132.7% | 
dram__sectors_write.sum                                                |     265,552.0 |    44,269,768 |  16570.8% | sector
lts__t_sectors_op_write.sum                                            |     682,186.0 |    67,512,088 |   9796.4% | sector
smsp__warps_issue_stalled_short_scoreboard.avg                         |       2,277.3 |      27,572.2 |   1110.8% | warp
smsp__warps_issue_stalled_math_pipe_throttle.avg                       |         303.7 |       2,262.6 |    645.0% | warp
smsp__warps_issue_stalled_not_selected.avg                             |         717.1 |       4,504.9 |    528.2% | warp
smsp__warps_issue_stalled_sleeping.avg                                 |      10,630.1 |      22,942.4 |    115.8% | warp
launch__registers_per_thread                                           |         53.00 |         114.0 |    115.1% | register/thread
smsp__inst_executed.sum                                                |    45,477,066 |    70,582,159 |     55.2% | inst
smsp__warps_issue_stalled_barrier.avg                                  |     223,495.3 |     279,169.2 |     24.9% | warp
smsp__warps_issue_stalled_wait.avg                                     |     273,488.0 |     336,071.0 |     22.9% | warp
lts__t_sectors.sum                                                     |   554,313,105 |   676,356,217 |     22.0% | sector
smsp__warps_issue_stalled_branch_resolving.avg                         |      67,317.1 |      78,651.7 |     16.8% | warp
lts__t_sectors_op_read.sum                                             |   553,317,139 |   608,327,219 |      9.9% | sector
