Metric                                                                 | Baseline        | Experiment      | Rel Diff   | Unit
-----------------------------------------------------------------------------------------------------------------------------
l1tex__data_pipe_lsu_wavefronts_mem_shared_op_ld.sum                   |       1,998.0 |    28,941,311 | 1448414.1% | 
smsp__warps_issue_stalled_short_scoreboard.avg                         |      26,852.2 |     177,757.8 |    562.0% | warp
smsp__warps_issue_stalled_dispatch_stall.avg                           |         854.0 |       3,548.4 |    315.5% | warp
l1tex__data_pipe_lsu_wavefronts_mem_shared.sum                         |    17,320,202 |    50,093,601 |    189.2% | 
dram__sectors_read.sum                                                 |   116,441,264 |   176,332,104 |     51.4% | sector
smsp__warps_issue_stalled_not_selected.avg                             |       4,772.0 |       7,213.2 |     51.2% | warp
smsp__inst_executed.sum                                                |    74,968,413 |   106,551,211 |     42.1% | inst
dram__throughput.avg.pct_of_peak_sustained_elapsed                     |         35.97 |         50.42 |     40.2% | %
l1tex__data_pipe_lsu_wavefronts_mem_shared_op_st.sum                   |    16,072,596 |    19,322,884 |     20.2% | 
smsp__warps_issue_stalled_wait.avg                                     |     353,427.6 |     412,718.5 |     16.8% | warp
smsp__warps_issue_stalled_long_scoreboard.avg                          |     2,387,964 |     2,044,459 |    -14.4% | warp
smsp__warps_issue_stalled_sleeping.avg                                 |      21,712.1 |      18,817.1 |    -13.3% | warp
lts__t_sectors_op_read.sum                                             |   621,976,973 |   684,344,401 |     10.0% | sector
lts__t_sectors.sum                                                     |   690,049,413 |   752,515,075 |      9.1% | sector
smsp__warps_issue_stalled_math_pipe_throttle.avg                       |       2,676.2 |       2,841.3 |      6.2% | warp
