Metric                                                                 | Baseline        | Experiment      | Rel Diff   | Unit
-----------------------------------------------------------------------------------------------------------------------------
smsp__warps_issue_stalled_sleeping.avg                                 |          0.00 |      18,552.1 |      inf% | warp
smsp__warps_issue_stalled_barrier.avg                                  |      30,616.8 |     266,825.4 |    771.5% | warp
smsp__warps_issue_stalled_mio_throttle.avg                             |       3,812.6 |         17.72 |    -99.5% | warp
smsp__warps_issue_stalled_dispatch_stall.avg                           |      26,075.4 |       3,539.8 |    -86.4% | warp
smsp__warps_issue_stalled_wait.avg                                     |     228,138.6 |     412,702.2 |     80.9% | warp
smsp__warps_issue_stalled_branch_resolving.avg                         |      46,108.8 |      83,395.7 |     80.9% | warp
smsp__warps_issue_stalled_not_selected.avg                             |      21,912.1 |       7,161.9 |    -67.3% | warp
launch__registers_per_thread                                           |         252.0 |         118.0 |    -53.2% | register/thread
dram__sectors_read.sum                                                 |   133,763,048 |   182,567,192 |     36.5% | sector
smsp__inst_executed.sum                                                |   163,087,888 |   106,549,803 |    -34.7% | inst
smsp__warps_issue_stalled_short_scoreboard.avg                         |     134,491.6 |     177,262.9 |     31.8% | warp
dram__throughput.avg.pct_of_peak_sustained_elapsed                     |         40.32 |         52.04 |     29.1% | %
smsp__warps_issue_stalled_long_scoreboard.avg                          |     2,724,890 |     2,039,667 |    -25.1% | warp
l1tex__data_pipe_lsu_wavefronts_mem_shared_op_ld.sum                   |    37,675,077 |    29,092,538 |    -22.8% | 
l1tex__data_pipe_lsu_wavefronts_mem_shared.sum                         |    60,204,979 |    49,858,577 |    -17.2% | 
smsp__warps_issue_stalled_math_pipe_throttle.avg                       |       2,587.8 |       2,819.3 |      8.9% | warp
lts__t_sectors_op_read.sum                                             |   622,282,193 |   655,639,385 |      5.4% | sector
