Metric                                                                 | Baseline        | Experiment      | Rel Diff   | Unit
-----------------------------------------------------------------------------------------------------------------------------
l1tex__data_pipe_lsu_wavefronts_mem_shared_op_st.sum                   |         596.0 |    22,909,780 | 3843822.8% | 
l1tex__data_pipe_lsu_wavefronts_mem_shared_op_ld.sum                   |       2,030.0 |    25,688,662 | 1265351.3% | 
smsp__warps_issue_stalled_dispatch_stall.avg                           |          2.30 |       2,613.5 | 113531.3% | warp
l1tex__data_pipe_lsu_wavefronts_mem_shared.sum                         |      98,753.0 |    50,151,709 |  50685.0% | 
dram__sectors_write.sum                                                |     303,352.0 |    44,517,064 |  14575.1% | sector
lts__t_sectors_op_write.sum                                            |     675,583.0 |    67,523,390 |   9894.8% | sector
smsp__warps_issue_stalled_short_scoreboard.avg                         |       8,090.2 |     190,480.3 |   2254.5% | warp
smsp__warps_issue_stalled_math_pipe_throttle.avg                       |         526.1 |       2,974.6 |    465.4% | warp
smsp__warps_issue_stalled_not_selected.avg                             |       1,406.2 |       7,811.1 |    455.5% | warp
smsp__inst_executed.sum                                                |    51,304,358 |   115,080,192 |    124.3% | inst
launch__registers_per_thread                                           |         56.00 |         118.0 |    110.7% | register/thread
dram__throughput.avg.pct_of_peak_sustained_elapsed                     |         28.45 |         48.29 |     69.7% | %
smsp__warps_issue_stalled_sleeping.avg                                 |       9,161.5 |      14,341.0 |     56.5% | warp
smsp__warps_issue_stalled_wait.avg                                     |     310,731.8 |     466,686.2 |     50.2% | warp
dram__sectors_read.sum                                                 |   121,191,792 |   167,267,096 |     38.0% | sector
smsp__warps_issue_stalled_branch_resolving.avg                         |      82,779.9 |     107,410.3 |     29.8% | warp
lts__t_sectors.sum                                                     |   593,048,897 |   743,592,177 |     25.4% | sector
smsp__warps_issue_stalled_barrier.avg                                  |     218,581.1 |     263,669.5 |     20.6% | warp
smsp__warps_issue_stalled_long_scoreboard.avg                          |     2,433,004 |     1,934,716 |    -20.5% | warp
lts__t_sector_hit_rate.pct                                             |         64.20 |         53.37 |    -16.9% | %
lts__t_sectors_op_read.sum                                             |   592,085,387 |   675,396,569 |     14.1% | sector
