Metric                                                                 | Baseline        | Experiment      | Rel Diff   | Unit
-----------------------------------------------------------------------------------------------------------------------------
l1tex__data_pipe_lsu_wavefronts_mem_shared_op_st.sum                   |         602.0 |    14,556,306 | 2417891.0% | 
smsp__warps_issue_stalled_dispatch_stall.avg                           |          3.13 |       1,206.0 |  38431.0% | warp
dram__sectors_write.sum                                                |     223,424.0 |    43,968,008 |  19579.2% | sector
l1tex__data_pipe_lsu_wavefronts_mem_shared.sum                         |      83,876.0 |    15,763,895 |  18694.3% | 
lts__t_sectors_op_write.sum                                            |     680,652.0 |    67,522,493 |   9820.3% | sector
smsp__warps_issue_stalled_short_scoreboard.avg                         |       3,259.2 |      28,077.5 |    761.5% | warp
smsp__warps_issue_stalled_not_selected.avg                             |       1,166.3 |       4,524.6 |    288.0% | warp
smsp__warps_issue_stalled_math_pipe_throttle.avg                       |         695.5 |       2,562.4 |    268.5% | warp
smsp__warps_issue_stalled_sleeping.avg                                 |       9,679.8 |      22,709.2 |    134.6% | warp
launch__registers_per_thread                                           |         53.00 |         116.0 |    118.9% | register/thread
dram__throughput.avg.pct_of_peak_sustained_elapsed                     |         21.63 |         33.36 |     54.2% | %
smsp__inst_executed.sum                                                |    47,395,643 |    71,112,708 |     50.0% | inst
smsp__warps_issue_stalled_barrier.avg                                  |     223,309.3 |     277,504.8 |     24.3% | warp
lts__t_sectors.sum                                                     |   519,669,565 |   643,250,101 |     23.8% | sector
smsp__warps_issue_stalled_wait.avg                                     |     275,032.2 |     335,943.8 |     22.1% | warp
smsp__warps_issue_stalled_branch_resolving.avg                         |      67,056.0 |      78,490.8 |     17.1% | warp
dram__sectors_read.sum                                                 |    92,233,456 |   103,809,176 |     12.6% | sector
lts__t_sectors_op_read.sum                                             |   518,541,455 |   575,061,815 |     10.9% | sector
