Metric                                                                 | Baseline        | Experiment      | Rel Diff   | Unit
-----------------------------------------------------------------------------------------------------------------------------
smsp__warps_issue_stalled_sleeping.avg                                 |          0.00 |      18,686.8 |      inf% | warp
smsp__warps_issue_stalled_barrier.avg                                  |      30,616.8 |     266,695.5 |    771.1% | warp
smsp__warps_issue_stalled_mio_throttle.avg                             |       3,812.6 |         17.68 |    -99.5% | warp
smsp__warps_issue_stalled_dispatch_stall.avg                           |      26,075.4 |       3,543.1 |    -86.4% | warp
smsp__warps_issue_stalled_wait.avg                                     |     228,138.6 |     412,749.2 |     80.9% | warp
smsp__warps_issue_stalled_branch_resolving.avg                         |      46,108.8 |      83,271.9 |     80.6% | warp
smsp__warps_issue_stalled_not_selected.avg                             |      21,912.1 |       7,201.7 |    -67.1% | warp
launch__registers_per_thread                                           |         252.0 |         118.0 |    -53.2% | register/thread
smsp__inst_executed.sum                                                |   163,087,888 |   106,563,380 |    -34.7% | inst
dram__sectors_read.sum                                                 |   133,763,048 |   177,907,704 |     33.0% | sector
smsp__warps_issue_stalled_short_scoreboard.avg                         |     134,491.6 |     177,194.2 |     31.8% | warp
dram__throughput.avg.pct_of_peak_sustained_elapsed                     |         40.32 |         50.91 |     26.3% | %
smsp__warps_issue_stalled_long_scoreboard.avg                          |     2,724,890 |     2,040,582 |    -25.1% | warp
l1tex__data_pipe_lsu_wavefronts_mem_shared_op_ld.sum                   |    37,675,077 |    29,091,793 |    -22.8% | 
l1tex__data_pipe_lsu_wavefronts_mem_shared.sum                         |    60,204,979 |    49,897,166 |    -17.1% | 
smsp__warps_issue_stalled_math_pipe_throttle.avg                       |       2,587.8 |       2,841.7 |      9.8% | warp
lts__t_sectors_op_read.sum                                             |   622,282,193 |   679,448,669 |      9.2% | sector
lts__t_sectors.sum                                                     |   689,538,901 |   747,613,392 |      8.4% | sector
