Metric                                                                 | Baseline        | Experiment      | Rel Diff   | Unit
-----------------------------------------------------------------------------------------------------------------------------
smsp__warps_issue_stalled_not_selected.avg                             |       3,904.6 |       5,099.4 |     30.6% | warp
dram__sectors_read.sum                                                 |   141,475,104 |   102,917,744 |    -27.3% | sector
smsp__warps_issue_stalled_dispatch_stall.avg                           |         999.8 |       1,272.1 |     27.2% | warp
smsp__warps_issue_stalled_math_pipe_throttle.avg                       |       2,288.2 |       2,814.4 |     23.0% | warp
l1tex__data_pipe_lsu_wavefronts_mem_shared_op_st.sum                   |    16,524,790 |    14,650,351 |    -11.3% | 
l1tex__data_pipe_lsu_wavefronts_mem_shared.sum                         |    17,703,555 |    15,824,732 |    -10.6% | 
lts__t_sectors_op_read.sum                                             |   622,893,469 |   574,544,621 |     -7.8% | sector
lts__t_sectors.sum                                                     |   690,955,374 |   642,727,582 |     -7.0% | sector
