Metric                                                                 | Baseline        | Experiment      | Rel Diff   | Unit
-----------------------------------------------------------------------------------------------------------------------------
l1tex__data_pipe_lsu_wavefronts_mem_shared_op_st.sum                   |         593.0 |    19,900,476 | 3355798.1% | 
l1tex__data_pipe_lsu_wavefronts_mem_shared_op_ld.sum                   |       2,072.0 |    26,959,438 | 1301031.2% | 
l1tex__data_pipe_lsu_wavefronts_mem_shared.sum                         |      86,114.0 |    48,272,991 |  55957.1% | 
dram__sectors_write.sum                                                |     372,232.0 |    44,586,576 |  11878.2% | sector
smsp__warps_issue_stalled_short_scoreboard.avg                         |       1,421.8 |     165,557.7 |  11544.2% | warp
lts__t_sectors_op_write.sum                                            |     668,093.0 |    67,522,317 |  10006.7% | sector
smsp__warps_issue_stalled_not_selected.avg                             |         581.7 |       6,591.2 |   1033.1% | warp
smsp__warps_issue_stalled_math_pipe_throttle.avg                       |         311.9 |       2,294.1 |    635.6% | warp
smsp__warps_issue_stalled_dispatch_stall.avg                           |         756.1 |       3,264.0 |    331.7% | warp
smsp__inst_executed.sum                                                |    44,301,743 |   101,770,851 |    129.7% | inst
dram__bytes_write.sum                                                  |         11.91 |          1.43 |    -88.0% | Mbyte
launch__registers_per_thread                                           |         80.00 |         148.0 |     85.0% | register/thread
smsp__warps_issue_stalled_sleeping.avg                                 |      13,191.0 |      20,593.2 |     56.1% | warp
dram__throughput.avg.pct_of_peak_sustained_elapsed                     |         37.53 |         58.03 |     54.6% | %
smsp__warps_issue_stalled_wait.avg                                     |     266,906.5 |     386,125.7 |     44.7% | warp
dram__sectors_read.sum                                                 |   164,137,448 |   217,812,280 |     32.7% | sector
lts__t_sectors.sum                                                     |   607,343,327 |   756,714,319 |     24.6% | sector
smsp__warps_issue_stalled_branch_resolving.avg                         |      66,701.7 |      81,928.2 |     22.8% | warp
smsp__warps_issue_stalled_barrier.avg                                  |     224,227.2 |     273,372.8 |     21.9% | warp
lts__t_sector_hit_rate.pct                                             |         57.96 |         45.82 |    -20.9% | %
smsp__warps_issue_stalled_long_scoreboard.avg                          |     2,506,413 |     2,122,274 |    -15.3% | warp
lts__t_sectors_op_read.sum                                             |   606,306,830 |   688,501,757 |     13.6% | sector
