Metric                                                                 | Baseline        | Experiment      | Rel Diff   | Unit
-----------------------------------------------------------------------------------------------------------------------------
l1tex__data_pipe_lsu_wavefronts_mem_shared_op_st.sum                   |         592.0 |    15,900,949 | 2685871.1% | 
smsp__warps_issue_stalled_dispatch_stall.avg                           |          2.35 |         854.0 |  36241.3% | warp
l1tex__data_pipe_lsu_wavefronts_mem_shared.sum                         |      84,952.0 |    17,118,593 |  20050.9% | 
dram__sectors_write.sum                                                |     357,472.0 |    44,375,792 |  12313.8% | sector
lts__t_sectors_op_write.sum                                            |     679,199.0 |    67,516,629 |   9840.6% | sector
smsp__warps_issue_stalled_short_scoreboard.avg                         |       1,310.9 |      26,916.9 |   1953.3% | warp
smsp__warps_issue_stalled_math_pipe_throttle.avg                       |         464.6 |       2,711.7 |    483.7% | warp
smsp__warps_issue_stalled_not_selected.avg                             |         985.2 |       4,804.2 |    387.6% | warp
launch__registers_per_thread                                           |         56.00 |         115.0 |    105.4% | register/thread
smsp__warps_issue_stalled_sleeping.avg                                 |      10,493.7 |      21,543.8 |    105.3% | warp
dram__bytes_write.sum                                                  |         11.44 |          1.42 |    -87.6% | Mbyte
smsp__inst_executed.sum                                                |    47,867,833 |    74,969,411 |     56.6% | inst
smsp__warps_issue_stalled_wait.avg                                     |     284,815.8 |     353,414.4 |     24.1% | warp
smsp__warps_issue_stalled_barrier.avg                                  |     222,220.1 |     275,443.6 |     24.0% | warp
lts__t_sectors.sum                                                     |   572,531,610 |   694,254,174 |     21.3% | sector
smsp__warps_issue_stalled_branch_resolving.avg                         |      69,558.3 |      80,983.4 |     16.4% | warp
lts__t_sectors_op_read.sum                                             |   571,553,913 |   626,194,727 |      9.6% | sector
dram__sectors_read.sum                                                 |   128,790,912 |   120,831,528 |     -6.2% | sector
