Metric                                                                 | Baseline        | Experiment      | Rel Diff   | Unit
-----------------------------------------------------------------------------------------------------------------------------
smsp__warps_issue_stalled_math_pipe_throttle.avg                       |       2,125.1 |       2,848.4 |     34.0% | warp
dram__sectors_read.sum                                                 |   221,734,848 |   174,514,848 |    -21.3% | sector
smsp__warps_issue_stalled_dispatch_stall.avg                           |       2,929.3 |       3,541.5 |     20.9% | warp
smsp__warps_issue_stalled_not_selected.avg                             |       6,476.4 |       7,208.2 |     11.3% | warp
smsp__warps_issue_stalled_short_scoreboard.avg                         |     164,420.2 |     178,484.1 |      8.6% | warp
smsp__warps_issue_stalled_sleeping.avg                                 |      20,471.3 |      18,803.9 |     -8.1% | warp
l1tex__data_pipe_lsu_wavefronts_mem_shared_op_ld.sum                   |    27,103,354 |    28,998,697 |      7.0% | 
smsp__warps_issue_stalled_wait.avg                                     |     387,056.2 |     412,746.8 |      6.6% | warp
smsp__inst_executed.sum                                                |   100,792,929 |   106,560,538 |      5.7% | inst
l1tex__data_pipe_lsu_wavefronts_mem_shared.sum                         |    47,702,210 |    50,187,400 |      5.2% | 
