Metric                                                                 | Baseline        | Experiment      | Rel Diff   | Unit
-----------------------------------------------------------------------------------------------------------------------------
smsp__warps_issue_stalled_sleeping.avg                                 |          0.00 |      17,254.6 |      inf% | warp
smsp__warps_issue_stalled_barrier.avg                                  |      30,616.8 |     268,582.6 |    777.2% | warp
smsp__warps_issue_stalled_branch_resolving.avg                         |      46,108.8 |     101,769.7 |    120.7% | warp
smsp__warps_issue_stalled_mio_throttle.avg                             |       3,812.6 |         73.98 |    -98.1% | warp
smsp__warps_issue_stalled_wait.avg                                     |     228,138.6 |     433,646.9 |     90.1% | warp
smsp__warps_issue_stalled_dispatch_stall.avg                           |      26,075.4 |       3,445.2 |    -86.8% | warp
smsp__warps_issue_stalled_not_selected.avg                             |      21,912.1 |       7,790.9 |    -64.4% | warp
dram__sectors_read.sum                                                 |   133,763,048 |   214,518,888 |     60.4% | sector
launch__registers_per_thread                                           |         252.0 |         120.0 |    -52.4% | register/thread
dram__throughput.avg.pct_of_peak_sustained_elapsed                     |         40.32 |         57.99 |     43.8% | %
smsp__warps_issue_stalled_short_scoreboard.avg                         |     134,491.6 |     186,961.7 |     39.0% | warp
smsp__inst_executed.sum                                                |   163,087,888 |   114,039,745 |    -30.1% | inst
l1tex__data_pipe_lsu_wavefronts_mem_shared_op_ld.sum                   |    37,675,077 |    26,684,750 |    -29.2% | 
smsp__warps_issue_stalled_long_scoreboard.avg                          |     2,724,890 |     2,037,312 |    -25.2% | warp
smsp__warps_issue_stalled_math_pipe_throttle.avg                       |       2,587.8 |       3,119.5 |     20.5% | warp
l1tex__data_pipe_lsu_wavefronts_mem_shared.sum                         |    60,204,979 |    48,026,709 |    -20.2% | 
lts__t_sector_hit_rate.pct                                             |         57.11 |         46.27 |    -19.0% | %
lts__t_sectors_op_read.sum                                             |   622,282,193 |   690,152,555 |     10.9% | sector
lts__t_sectors.sum                                                     |   689,538,901 |   758,409,709 |     10.0% | sector
