Metric                                                                 | Baseline        | Experiment      | Rel Diff   | Unit
-----------------------------------------------------------------------------------------------------------------------------
l1tex__data_pipe_lsu_wavefronts_mem_shared_op_st.sum                   |         593.0 |    19,700,914 | 3322145.2% | 
l1tex__data_pipe_lsu_wavefronts_mem_shared_op_ld.sum                   |       2,041.0 |    29,415,151 | 1441112.7% | 
smsp__warps_issue_stalled_dispatch_stall.avg                           |          1.43 |       2,625.6 | 183508.4% | warp
l1tex__data_pipe_lsu_wavefronts_mem_shared.sum                         |      85,042.0 |    50,404,660 |  59170.3% | 
dram__sectors_write.sum                                                |     265,552.0 |    44,509,816 |  16661.2% | sector
lts__t_sectors_op_write.sum                                            |     682,186.0 |    67,525,589 |   9798.4% | sector
smsp__warps_issue_stalled_short_scoreboard.avg                         |       2,277.3 |     179,739.4 |   7792.8% | warp
smsp__warps_issue_stalled_not_selected.avg                             |         717.1 |       6,757.9 |    842.4% | warp
smsp__warps_issue_stalled_math_pipe_throttle.avg                       |         303.7 |       2,652.8 |    773.4% | warp
smsp__inst_executed.sum                                                |    45,477,066 |   102,109,580 |    124.5% | inst
launch__registers_per_thread                                           |         53.00 |         118.0 |    122.6% | register/thread
smsp__warps_issue_stalled_sleeping.avg                                 |      10,630.1 |      20,460.7 |     92.5% | warp
dram__throughput.avg.pct_of_peak_sustained_elapsed                     |         28.74 |         49.81 |     73.3% | %
smsp__warps_issue_stalled_wait.avg                                     |     273,488.0 |     393,740.2 |     44.0% | warp
dram__sectors_read.sum                                                 |   122,335,832 |   172,175,368 |     40.7% | sector
lts__t_sectors.sum                                                     |   554,313,105 |   735,827,622 |     32.7% | sector
lts__t_sectors_op_read.sum                                             |   553,317,139 |   667,632,913 |     20.7% | sector
smsp__warps_issue_stalled_barrier.avg                                  |     223,495.3 |     268,283.0 |     20.0% | warp
smsp__warps_issue_stalled_branch_resolving.avg                         |      67,317.1 |      80,602.8 |     19.7% | warp
lts__t_sector_hit_rate.pct                                             |         64.64 |         52.99 |    -18.0% | %
smsp__warps_issue_stalled_long_scoreboard.avg                          |     2,498,457 |     2,060,309 |    -17.5% | warp
