Metric                                                                 | Baseline        | Experiment      | Rel Diff   | Unit
-----------------------------------------------------------------------------------------------------------------------------
l1tex__data_pipe_lsu_wavefronts_mem_shared_op_ld.sum                   |       1,998.0 |    29,091,793 | 1455945.7% | 
smsp__warps_issue_stalled_short_scoreboard.avg                         |      26,866.8 |     177,194.2 |    559.5% | warp
smsp__warps_issue_stalled_dispatch_stall.avg                           |         853.6 |       3,543.1 |    315.1% | warp
l1tex__data_pipe_lsu_wavefronts_mem_shared.sum                         |    17,136,372 |    49,897,166 |    191.2% | 
dram__sectors_read.sum                                                 |   118,121,784 |   177,907,704 |     50.6% | sector
smsp__warps_issue_stalled_not_selected.avg                             |       4,811.8 |       7,201.7 |     49.7% | warp
smsp__inst_executed.sum                                                |    74,969,002 |   106,563,380 |     42.1% | inst
dram__throughput.avg.pct_of_peak_sustained_elapsed                     |         36.25 |         50.91 |     40.4% | %
l1tex__data_pipe_lsu_wavefronts_mem_shared_op_st.sum                   |    15,931,642 |    19,539,745 |     22.6% | 
smsp__warps_issue_stalled_wait.avg                                     |     353,434.6 |     412,749.2 |     16.8% | warp
smsp__warps_issue_stalled_long_scoreboard.avg                          |     2,382,945 |     2,040,582 |    -14.4% | warp
smsp__warps_issue_stalled_sleeping.avg                                 |      21,810.6 |      18,686.8 |    -14.3% | warp
lts__t_sectors_op_read.sum                                             |   618,864,983 |   679,448,669 |      9.8% | sector
lts__t_sectors.sum                                                     |   686,889,701 |   747,613,392 |      8.8% | sector
