Metric                                                                 | Baseline        | Experiment      | Rel Diff   | Unit
-----------------------------------------------------------------------------------------------------------------------------
smsp__warps_issue_stalled_sleeping.avg                                 |          0.00 |      20,593.2 |      inf% | warp
smsp__warps_issue_stalled_barrier.avg                                  |      30,616.8 |     273,372.8 |    792.9% | warp
smsp__warps_issue_stalled_mio_throttle.avg                             |       3,812.6 |         17.68 |    -99.5% | warp
smsp__warps_issue_stalled_dispatch_stall.avg                           |      26,075.4 |       3,264.0 |    -87.5% | warp
smsp__warps_issue_stalled_branch_resolving.avg                         |      46,108.8 |      81,928.2 |     77.7% | warp
smsp__warps_issue_stalled_not_selected.avg                             |      21,912.1 |       6,591.2 |    -69.9% | warp
smsp__warps_issue_stalled_wait.avg                                     |     228,138.6 |     386,125.7 |     69.3% | warp
dram__sectors_read.sum                                                 |   133,763,048 |   217,812,280 |     62.8% | sector
dram__throughput.avg.pct_of_peak_sustained_elapsed                     |         40.32 |         58.03 |     43.9% | %
launch__registers_per_thread                                           |         252.0 |         148.0 |    -41.3% | register/thread
smsp__inst_executed.sum                                                |   163,087,888 |   101,770,851 |    -37.6% | inst
l1tex__data_pipe_lsu_wavefronts_mem_shared_op_ld.sum                   |    37,675,077 |    26,959,438 |    -28.4% | 
smsp__warps_issue_stalled_short_scoreboard.avg                         |     134,491.6 |     165,557.7 |     23.1% | warp
smsp__warps_issue_stalled_long_scoreboard.avg                          |     2,724,890 |     2,122,274 |    -22.1% | warp
l1tex__data_pipe_lsu_wavefronts_mem_shared.sum                         |    60,204,979 |    48,272,991 |    -19.8% | 
lts__t_sector_hit_rate.pct                                             |         57.11 |         45.82 |    -19.8% | %
smsp__warps_issue_stalled_math_pipe_throttle.avg                       |       2,587.8 |       2,294.1 |    -11.4% | warp
lts__t_sectors_op_read.sum                                             |   622,282,193 |   688,501,757 |     10.6% | sector
lts__t_sectors.sum                                                     |   689,538,901 |   756,714,319 |      9.7% | sector
