Metric                                                                 | Baseline        | Experiment      | Rel Diff   | Unit
-----------------------------------------------------------------------------------------------------------------------------
l1tex__data_pipe_lsu_wavefronts_mem_shared_op_ld.sum                   |       2,001.0 |    30,713,467 | 1534805.9% | 
smsp__warps_issue_stalled_short_scoreboard.avg                         |      24,531.7 |     180,789.8 |    637.0% | warp
smsp__warps_issue_stalled_dispatch_stall.avg                           |         779.5 |       3,628.4 |    365.5% | warp
l1tex__data_pipe_lsu_wavefronts_mem_shared.sum                         |    16,814,470 |    50,157,502 |    198.3% | 
dram__sectors_read.sum                                                 |   105,057,928 |   160,712,296 |     53.0% | sector
smsp__warps_issue_stalled_not_selected.avg                             |       4,994.4 |       7,186.0 |     43.9% | warp
smsp__inst_executed.sum                                                |    76,095,635 |   107,597,079 |     41.4% | inst
dram__throughput.avg.pct_of_peak_sustained_elapsed                     |         33.52 |         47.30 |     41.1% | %
l1tex__data_pipe_lsu_wavefronts_mem_shared_op_st.sum                   |    15,649,215 |    18,238,107 |     16.5% | 
smsp__warps_issue_stalled_wait.avg                                     |     354,860.9 |     412,092.1 |     16.1% | warp
smsp__warps_issue_stalled_sleeping.avg                                 |      21,103.9 |      17,702.7 |    -16.1% | warp
smsp__warps_issue_stalled_long_scoreboard.avg                          |     2,378,436 |     2,024,605 |    -14.9% | warp
lts__t_sectors_op_read.sum                                             |   541,982,502 |   611,944,862 |     12.9% | sector
lts__t_sectors.sum                                                     |   609,987,434 |   680,135,704 |     11.5% | sector
smsp__warps_issue_stalled_math_pipe_throttle.avg                       |       3,157.4 |       2,803.9 |    -11.2% | warp
