Metric                                                                 | Baseline        | Experiment      | Rel Diff   | Unit
-----------------------------------------------------------------------------------------------------------------------------
l1tex__data_pipe_lsu_wavefronts_mem_shared_op_ld.sum                   |       2,065.0 |    26,959,438 | 1305441.8% | 
smsp__warps_issue_stalled_short_scoreboard.avg                         |      26,475.7 |     165,557.7 |    525.3% | warp
l1tex__data_pipe_lsu_wavefronts_mem_shared.sum                         |    17,935,212 |    48,272,991 |    169.2% | 
smsp__warps_issue_stalled_dispatch_stall.avg                           |       1,237.4 |       3,264.0 |    163.8% | warp
smsp__warps_issue_stalled_not_selected.avg                             |       4,076.2 |       6,591.2 |     61.7% | warp
smsp__inst_executed.sum                                                |    70,469,951 |   101,770,851 |     44.4% | inst
dram__sectors_read.sum                                                 |   152,456,312 |   217,812,280 |     42.9% | sector
dram__throughput.avg.pct_of_peak_sustained_elapsed                     |         42.67 |         58.03 |     36.0% | %
l1tex__data_pipe_lsu_wavefronts_mem_shared_op_st.sum                   |    16,737,376 |    19,900,476 |     18.9% | 
smsp__warps_issue_stalled_wait.avg                                     |     335,385.3 |     386,125.7 |     15.1% | warp
smsp__warps_issue_stalled_sleeping.avg                                 |      23,653.0 |      20,593.2 |    -12.9% | warp
smsp__warps_issue_stalled_long_scoreboard.avg                          |     2,429,848 |     2,122,274 |    -12.7% | warp
lts__t_sectors_op_read.sum                                             |   627,583,223 |   688,501,757 |      9.7% | sector
lts__t_sectors.sum                                                     |   695,648,696 |   756,714,319 |      8.8% | sector
