Metric                                                                 | Baseline        | Experiment      | Rel Diff   | Unit
-----------------------------------------------------------------------------------------------------------------------------
smsp__warps_issue_stalled_sleeping.avg                                 |          0.00 |      18,946.0 |      inf% | warp
smsp__warps_issue_stalled_barrier.avg                                  |      30,616.8 |     267,214.3 |    772.8% | warp
smsp__warps_issue_stalled_mio_throttle.avg                             |       3,812.6 |         17.73 |    -99.5% | warp
smsp__warps_issue_stalled_dispatch_stall.avg                           |      26,075.4 |       3,554.5 |    -86.4% | warp
smsp__warps_issue_stalled_wait.avg                                     |     228,138.6 |     412,765.7 |     80.9% | warp
smsp__warps_issue_stalled_branch_resolving.avg                         |      46,108.8 |      83,317.8 |     80.7% | warp
smsp__warps_issue_stalled_not_selected.avg                             |      21,912.1 |       7,215.6 |    -67.1% | warp
launch__registers_per_thread                                           |         252.0 |         118.0 |    -53.2% | register/thread
smsp__inst_executed.sum                                                |   163,087,888 |   106,557,088 |    -34.7% | inst
dram__sectors_read.sum                                                 |   133,763,048 |   179,567,408 |     34.2% | sector
smsp__warps_issue_stalled_short_scoreboard.avg                         |     134,491.6 |     176,298.9 |     31.1% | warp
dram__throughput.avg.pct_of_peak_sustained_elapsed                     |         40.32 |         51.20 |     27.0% | %
smsp__warps_issue_stalled_long_scoreboard.avg                          |     2,724,890 |     2,050,251 |    -24.8% | warp
l1tex__data_pipe_lsu_wavefronts_mem_shared_op_ld.sum                   |    37,675,077 |    28,664,000 |    -23.9% | 
l1tex__data_pipe_lsu_wavefronts_mem_shared.sum                         |    60,204,979 |    49,770,765 |    -17.3% | 
lts__t_sectors_op_read.sum                                             |   622,282,193 |   687,895,865 |     10.5% | sector
smsp__warps_issue_stalled_math_pipe_throttle.avg                       |       2,587.8 |       2,851.8 |     10.2% | warp
lts__t_sectors.sum                                                     |   689,538,901 |   756,038,852 |      9.6% | sector
