Metric                                                                 | Baseline        | Experiment      | Rel Diff   | Unit
-----------------------------------------------------------------------------------------------------------------------------
smsp__warps_issue_stalled_math_pipe_throttle.avg                       |       2,288.2 |       3,157.4 |     38.0% | warp
smsp__warps_issue_stalled_not_selected.avg                             |       3,904.6 |       4,994.4 |     27.9% | warp
dram__sectors_read.sum                                                 |   141,475,104 |   105,057,928 |    -25.7% | sector
smsp__warps_issue_stalled_dispatch_stall.avg                           |         999.8 |         779.5 |    -22.0% | warp
lts__t_sectors_op_read.sum                                             |   622,893,469 |   541,982,502 |    -13.0% | sector
lts__t_sectors.sum                                                     |   690,955,374 |   609,987,434 |    -11.7% | sector
smsp__warps_issue_stalled_sleeping.avg                                 |      23,711.5 |      21,103.9 |    -11.0% | warp
smsp__inst_executed.sum                                                |    69,483,605 |    76,095,635 |      9.5% | inst
smsp__warps_issue_stalled_short_scoreboard.avg                         |      26,445.5 |      24,531.7 |     -7.2% | warp
smsp__warps_issue_stalled_wait.avg                                     |     335,357.8 |     354,860.9 |      5.8% | warp
l1tex__data_pipe_lsu_wavefronts_mem_shared_op_st.sum                   |    16,524,790 |    15,649,215 |     -5.3% | 
l1tex__data_pipe_lsu_wavefronts_mem_shared.sum                         |    17,703,555 |    16,814,470 |     -5.0% | 
