Metric                                                                 | Baseline        | Experiment      | Rel Diff   | Unit
-----------------------------------------------------------------------------------------------------------------------------
smsp__warps_issue_stalled_math_pipe_throttle.avg                       |       2,288.2 |       3,164.9 |     38.3% | warp
smsp__warps_issue_stalled_not_selected.avg                             |       3,904.6 |       5,000.6 |     28.1% | warp
dram__sectors_read.sum                                                 |   141,475,104 |   105,620,736 |    -25.3% | sector
smsp__warps_issue_stalled_dispatch_stall.avg                           |         999.8 |         780.1 |    -22.0% | warp
lts__t_sectors_op_read.sum                                             |   622,893,469 |   541,708,992 |    -13.0% | sector
lts__t_sectors.sum                                                     |   690,955,374 |   609,714,939 |    -11.8% | sector
smsp__warps_issue_stalled_sleeping.avg                                 |      23,711.5 |      21,141.6 |    -10.8% | warp
smsp__inst_executed.sum                                                |    69,483,605 |    76,093,480 |      9.5% | inst
smsp__warps_issue_stalled_short_scoreboard.avg                         |      26,445.5 |      24,527.5 |     -7.3% | warp
smsp__warps_issue_stalled_wait.avg                                     |     335,357.8 |     354,853.8 |      5.8% | warp
l1tex__data_pipe_lsu_wavefronts_mem_shared_op_st.sum                   |    16,524,790 |    15,595,703 |     -5.6% | 
l1tex__data_pipe_lsu_wavefronts_mem_shared.sum                         |    17,703,555 |    16,784,089 |     -5.2% | 
