Metric                                                                 | Baseline        | Experiment      | Rel Diff   | Unit
-----------------------------------------------------------------------------------------------------------------------------
l1tex__data_pipe_lsu_wavefronts_mem_shared_op_ld.sum                   |       1,998.0 |    28,664,000 | 1434534.6% | 
smsp__warps_issue_stalled_short_scoreboard.avg                         |      26,916.9 |     176,298.9 |    555.0% | warp
smsp__warps_issue_stalled_dispatch_stall.avg                           |         854.0 |       3,554.5 |    316.2% | warp
l1tex__data_pipe_lsu_wavefronts_mem_shared.sum                         |    17,118,593 |    49,770,765 |    190.7% | 
smsp__warps_issue_stalled_not_selected.avg                             |       4,804.2 |       7,215.6 |     50.2% | warp
dram__sectors_read.sum                                                 |   120,831,528 |   179,567,408 |     48.6% | sector
smsp__inst_executed.sum                                                |    74,969,411 |   106,557,088 |     42.1% | inst
dram__throughput.avg.pct_of_peak_sustained_elapsed                     |         36.87 |         51.20 |     38.9% | %
l1tex__data_pipe_lsu_wavefronts_mem_shared_op_st.sum                   |    15,900,949 |    19,807,775 |     24.6% | 
smsp__warps_issue_stalled_wait.avg                                     |     353,414.4 |     412,765.7 |     16.8% | warp
smsp__warps_issue_stalled_long_scoreboard.avg                          |     2,382,584 |     2,050,251 |    -13.9% | warp
smsp__warps_issue_stalled_sleeping.avg                                 |      21,543.8 |      18,946.0 |    -12.1% | warp
lts__t_sectors_op_read.sum                                             |   626,194,727 |   687,895,865 |      9.9% | sector
lts__t_sectors.sum                                                     |   694,254,174 |   756,038,852 |      8.9% | sector
smsp__warps_issue_stalled_math_pipe_throttle.avg                       |       2,711.7 |       2,851.8 |      5.2% | warp
