Metric                                                                 | Baseline        | Experiment      | Rel Diff   | Unit
-----------------------------------------------------------------------------------------------------------------------------
smsp__warps_issue_stalled_sleeping.avg                                 |          0.00 |      18,803.9 |      inf% | warp
smsp__warps_issue_stalled_barrier.avg                                  |      30,616.8 |     266,332.5 |    769.9% | warp
smsp__warps_issue_stalled_mio_throttle.avg                             |       3,812.6 |         17.59 |    -99.5% | warp
smsp__warps_issue_stalled_dispatch_stall.avg                           |      26,075.4 |       3,541.5 |    -86.4% | warp
smsp__warps_issue_stalled_wait.avg                                     |     228,138.6 |     412,746.8 |     80.9% | warp
smsp__warps_issue_stalled_branch_resolving.avg                         |      46,108.8 |      83,225.4 |     80.5% | warp
smsp__warps_issue_stalled_not_selected.avg                             |      21,912.1 |       7,208.2 |    -67.1% | warp
launch__registers_per_thread                                           |         252.0 |         118.0 |    -53.2% | register/thread
smsp__inst_executed.sum                                                |   163,087,888 |   106,560,538 |    -34.7% | inst
smsp__warps_issue_stalled_short_scoreboard.avg                         |     134,491.6 |     178,484.1 |     32.7% | warp
dram__sectors_read.sum                                                 |   133,763,048 |   174,514,848 |     30.5% | sector
smsp__warps_issue_stalled_long_scoreboard.avg                          |     2,724,890 |     2,033,487 |    -25.4% | warp
l1tex__data_pipe_lsu_wavefronts_mem_shared_op_ld.sum                   |    37,675,077 |    28,998,697 |    -23.0% | 
l1tex__data_pipe_lsu_wavefronts_mem_shared.sum                         |    60,204,979 |    50,187,400 |    -16.6% | 
smsp__warps_issue_stalled_math_pipe_throttle.avg                       |       2,587.8 |       2,848.4 |     10.1% | warp
lts__t_sectors_op_read.sum                                             |   622,282,193 |   674,620,556 |      8.4% | sector
lts__t_sectors.sum                                                     |   689,538,901 |   742,764,295 |      7.7% | sector
