Metric                                                                 | Baseline        | Experiment      | Rel Diff   | Unit
-----------------------------------------------------------------------------------------------------------------------------
smsp__warps_issue_stalled_sleeping.avg                                 |          0.00 |      10,878.8 |      inf% | warp
smsp__warps_issue_stalled_barrier.avg                                  |      92,996.4 |     222,215.1 |    139.0% | warp
smsp__warps_issue_stalled_wait.avg                                     |     140,955.5 |     284,823.7 |    102.1% | warp
l1tex__data_pipe_lsu_wavefronts_mem_shared_op_st.sum                   |    16,616,111 |         594.0 |   -100.0% | 
smsp__warps_issue_stalled_dispatch_stall.avg                           |      24,272.8 |          2.41 |   -100.0% | warp
l1tex__data_pipe_lsu_wavefronts_mem_shared.sum                         |    20,062,205 |      84,877.0 |    -99.6% | 
l1tex__data_pipe_lsu_wavefronts_mem_shared_op_ld.sum                   |     429,513.0 |       1,998.0 |    -99.5% | 
smsp__warps_issue_stalled_mio_throttle.avg                             |       2,176.8 |         15.62 |    -99.3% | warp
dram__sectors_write.sum                                                |    43,722,552 |     320,312.0 |    -99.3% | sector
lts__t_sectors_op_write.sum                                            |    66,828,925 |     677,340.0 |    -99.0% | sector
smsp__warps_issue_stalled_not_selected.avg                             |      25,896.5 |         981.3 |    -96.2% | warp
smsp__warps_issue_stalled_short_scoreboard.avg                         |      30,496.0 |       1,372.8 |    -95.5% | warp
smsp__warps_issue_stalled_branch_resolving.avg                         |      39,550.8 |      69,484.9 |     75.7% | warp
launch__registers_per_thread                                           |         186.0 |         56.00 |    -69.9% | register/thread
smsp__inst_executed.sum                                                |   141,729,637 |    47,865,283 |    -66.2% | inst
dram__sectors_read.sum                                                 |    89,210,328 |   124,245,248 |     39.3% | sector
smsp__warps_issue_stalled_math_pipe_throttle.avg                       |         564.1 |         465.9 |    -17.4% | warp
lts__t_sectors.sum                                                     |   637,596,705 |   571,141,824 |    -10.4% | sector
