Metric                                                                 | Baseline        | Experiment      | Rel Diff   | Unit
-----------------------------------------------------------------------------------------------------------------------------
l1tex__data_pipe_lsu_wavefronts_mem_shared_op_st.sum                   |         593.0 |    18,061,670 | 3045712.8% | 
l1tex__data_pipe_lsu_wavefronts_mem_shared_op_ld.sum                   |       1,998.0 |    30,696,557 | 1536264.2% | 
smsp__warps_issue_stalled_dispatch_stall.avg                           |          5.35 |       3,630.3 |  67755.3% | warp
l1tex__data_pipe_lsu_wavefronts_mem_shared.sum                         |      84,551.0 |    50,202,008 |  59274.8% | 
dram__sectors_write.sum                                                |     173,472.0 |    44,324,240 |  25451.2% | sector
smsp__warps_issue_stalled_short_scoreboard.avg                         |       1,670.4 |     181,139.7 |  10744.0% | warp
lts__t_sectors_op_write.sum                                            |     669,128.0 |    67,519,237 |   9990.6% | sector
smsp__warps_issue_stalled_not_selected.avg                             |       1,364.0 |       7,178.0 |    426.3% | warp
smsp__warps_issue_stalled_math_pipe_throttle.avg                       |         677.2 |       2,816.1 |    315.8% | warp
smsp__inst_executed.sum                                                |    49,492,324 |   107,597,356 |    117.4% | inst
launch__registers_per_thread                                           |         56.00 |         118.0 |    110.7% | register/thread
dram__throughput.avg.pct_of_peak_sustained_elapsed                     |         24.96 |         46.76 |     87.3% | %
smsp__warps_issue_stalled_sleeping.avg                                 |      10,749.1 |      17,700.4 |     64.7% | warp
dram__sectors_read.sum                                                 |   106,159,672 |   158,237,640 |     49.1% | sector
lts__t_sectors.sum                                                     |   470,743,111 |   676,303,940 |     43.7% | sector
smsp__warps_issue_stalled_wait.avg                                     |     288,457.1 |     412,080.7 |     42.9% | warp
lts__t_sectors_op_read.sum                                             |   469,753,089 |   608,479,109 |     29.5% | sector
lts__throughput.avg.pct_of_peak_sustained_elapsed                      |         53.32 |         67.46 |     26.5% | %
smsp__warps_issue_stalled_barrier.avg                                  |     221,757.7 |     265,524.9 |     19.7% | warp
smsp__warps_issue_stalled_branch_resolving.avg                         |      69,296.8 |      82,875.3 |     19.6% | warp
smsp__warps_issue_stalled_long_scoreboard.avg                          |     2,474,108 |     2,024,784 |    -18.2% | warp
lts__t_sector_hit_rate.pct                                             |         63.68 |         52.83 |    -17.0% | %
