Metric                                                                 | Baseline        | Experiment      | Rel Diff   | Unit
-----------------------------------------------------------------------------------------------------------------------------
smsp__warps_issue_stalled_sleeping.avg                                 |          0.00 |      18,797.5 |      inf% | warp
smsp__warps_issue_stalled_barrier.avg                                  |      30,616.8 |     267,334.5 |    773.2% | warp
smsp__warps_issue_stalled_mio_throttle.avg                             |       3,812.6 |         17.88 |    -99.5% | warp
smsp__warps_issue_stalled_dispatch_stall.avg                           |      26,075.4 |       3,014.3 |    -88.4% | warp
smsp__warps_issue_stalled_wait.avg                                     |     228,138.6 |     413,288.7 |     81.2% | warp
smsp__warps_issue_stalled_branch_resolving.avg                         |      46,108.8 |      81,925.1 |     77.7% | warp
smsp__warps_issue_stalled_not_selected.avg                             |      21,912.1 |       7,563.1 |    -65.5% | warp
launch__registers_per_thread                                           |         252.0 |         118.0 |    -53.2% | register/thread
smsp__warps_issue_stalled_short_scoreboard.avg                         |     134,491.6 |     188,578.4 |     40.2% | warp
smsp__inst_executed.sum                                                |   163,087,888 |   106,413,151 |    -34.8% | inst
smsp__warps_issue_stalled_long_scoreboard.avg                          |     2,724,890 |     2,008,687 |    -26.3% | warp
smsp__warps_issue_stalled_math_pipe_throttle.avg                       |       2,587.8 |       3,170.8 |     22.5% | warp
l1tex__data_pipe_lsu_wavefronts_mem_shared_op_ld.sum                   |    37,675,077 |    29,414,583 |    -21.9% | 
dram__sectors_read.sum                                                 |   133,763,048 |   162,278,040 |     21.3% | sector
l1tex__data_pipe_lsu_wavefronts_mem_shared.sum                         |    60,204,979 |    51,075,819 |    -15.2% | 
l1tex__data_pipe_lsu_wavefronts_mem_shared_op_st.sum                   |    19,080,835 |    20,053,360 |      5.1% | 
smsp__cycles_active.avg                                                |     1,922,832 |     1,826,388 |     -5.0% | cycle
