Metric                                                                 | Baseline        | Experiment      | Rel Diff   | Unit
-----------------------------------------------------------------------------------------------------------------------------
l1tex__data_pipe_lsu_wavefronts_mem_shared_op_st.sum                   |         593.0 |    19,785,114 | 3336344.2% | 
l1tex__data_pipe_lsu_wavefronts_mem_shared_op_ld.sum                   |       2,073.0 |    26,879,895 | 1296566.4% | 
l1tex__data_pipe_lsu_wavefronts_mem_shared.sum                         |      86,252.0 |    48,091,509 |  55657.0% | 
smsp__warps_issue_stalled_short_scoreboard.avg                         |       1,304.9 |     164,893.9 |  12536.8% | warp
dram__sectors_write.sum                                                |     376,872.0 |    44,579,704 |  11728.9% | sector
lts__t_sectors_op_write.sum                                            |     681,719.0 |    67,523,191 |   9804.8% | sector
smsp__warps_issue_stalled_not_selected.avg                             |         578.6 |       6,610.2 |   1042.4% | warp
smsp__warps_issue_stalled_math_pipe_throttle.avg                       |         319.3 |       2,199.2 |    588.7% | warp
smsp__warps_issue_stalled_dispatch_stall.avg                           |         784.3 |       3,427.3 |    337.0% | warp
smsp__inst_executed.sum                                                |    44,353,789 |   101,818,939 |    129.6% | inst
dram__bytes_write.sum                                                  |         12.06 |          1.43 |    -88.1% | Mbyte
launch__registers_per_thread                                           |         81.00 |         146.0 |     80.2% | register/thread
smsp__warps_issue_stalled_sleeping.avg                                 |      13,168.1 |      20,490.9 |     55.6% | warp
dram__throughput.avg.pct_of_peak_sustained_elapsed                     |         37.44 |         57.92 |     54.7% | %
smsp__warps_issue_stalled_wait.avg                                     |     266,942.5 |     385,436.1 |     44.4% | warp
dram__sectors_read.sum                                                 |   163,447,176 |   218,417,688 |     33.6% | sector
lts__t_sectors.sum                                                     |   607,825,391 |   756,241,152 |     24.4% | sector
smsp__warps_issue_stalled_branch_resolving.avg                         |      66,830.7 |      81,961.8 |     22.6% | warp
smsp__warps_issue_stalled_barrier.avg                                  |     224,219.2 |     273,604.9 |     22.0% | warp
smsp__warps_issue_stalled_long_scoreboard.avg                          |     2,506,327 |     2,127,810 |    -15.1% | warp
lts__t_sectors_op_read.sum                                             |   606,769,141 |   688,022,665 |     13.4% | sector
