Metric                                                                 | Baseline        | Experiment      | Rel Diff   | Unit
-----------------------------------------------------------------------------------------------------------------------------
l1tex__data_pipe_lsu_wavefronts_mem_shared_op_ld.sum                   |       2,065.0 |    29,415,151 | 1424362.5% | 
smsp__warps_issue_stalled_short_scoreboard.avg                         |      27,572.2 |     179,739.4 |    551.9% | warp
smsp__warps_issue_stalled_dispatch_stall.avg                           |         824.8 |       2,625.6 |    218.3% | warp
l1tex__data_pipe_lsu_wavefronts_mem_shared.sum                         |    17,206,300 |    50,404,660 |    192.9% | 
smsp__warps_issue_stalled_not_selected.avg                             |       4,504.9 |       6,757.9 |     50.0% | warp
dram__sectors_read.sum                                                 |   116,675,392 |   172,175,368 |     47.6% | sector
smsp__inst_executed.sum                                                |    70,582,159 |   102,109,580 |     44.7% | inst
dram__throughput.avg.pct_of_peak_sustained_elapsed                     |         36.05 |         49.81 |     38.2% | %
l1tex__data_pipe_lsu_wavefronts_mem_shared_op_st.sum                   |    16,041,076 |    19,700,914 |     22.8% | 
smsp__warps_issue_stalled_math_pipe_throttle.avg                       |       2,262.6 |       2,652.8 |     17.2% | warp
smsp__warps_issue_stalled_wait.avg                                     |     336,071.0 |     393,740.2 |     17.2% | warp
smsp__warps_issue_stalled_long_scoreboard.avg                          |     2,404,356 |     2,060,309 |    -14.3% | warp
smsp__warps_issue_stalled_sleeping.avg                                 |      22,942.4 |      20,460.7 |    -10.8% | warp
lts__t_sectors_op_read.sum                                             |   608,327,219 |   667,632,913 |      9.7% | sector
lts__t_sectors.sum                                                     |   676,356,217 |   735,827,622 |      8.8% | sector
