Metric                                                                 | Baseline        | Experiment      | Rel Diff   | Unit
-----------------------------------------------------------------------------------------------------------------------------
l1tex__data_pipe_lsu_wavefronts_mem_shared_op_ld.sum                   |       1,998.0 |    29,098,884 | 1456300.6% | 
smsp__warps_issue_stalled_short_scoreboard.avg                         |      26,930.1 |     178,340.5 |    562.2% | warp
smsp__warps_issue_stalled_dispatch_stall.avg                           |         851.8 |       3,541.9 |    315.8% | warp
l1tex__data_pipe_lsu_wavefronts_mem_shared.sum                         |    17,028,356 |    50,261,075 |    195.2% | 
smsp__warps_issue_stalled_not_selected.avg                             |       4,790.1 |       7,194.2 |     50.2% | warp
dram__sectors_read.sum                                                 |   115,432,016 |   172,997,624 |     49.9% | sector
smsp__inst_executed.sum                                                |    74,960,524 |   106,551,300 |     42.1% | inst
dram__throughput.avg.pct_of_peak_sustained_elapsed                     |         35.73 |         49.87 |     39.6% | %
l1tex__data_pipe_lsu_wavefronts_mem_shared_op_st.sum                   |    15,833,805 |    19,697,133 |     24.4% | 
smsp__warps_issue_stalled_wait.avg                                     |     353,393.1 |     412,670.3 |     16.8% | warp
smsp__warps_issue_stalled_long_scoreboard.avg                          |     2,381,336 |     2,035,890 |    -14.5% | warp
smsp__warps_issue_stalled_sleeping.avg                                 |      21,414.0 |      18,777.9 |    -12.3% | warp
lts__t_sectors_op_read.sum                                             |   613,486,788 |   679,532,335 |     10.8% | sector
lts__t_sectors.sum                                                     |   681,513,717 |   747,681,157 |      9.7% | sector
