Metric                                                                 | Baseline        | Experiment      | Rel Diff   | Unit
-----------------------------------------------------------------------------------------------------------------------------
smsp__warps_issue_stalled_sleeping.avg                                 |          0.00 |      12,489.2 |      inf% | warp
dram__bytes_write.sum                                                  |          1.40 |         11.72 |    737.1% | Gbyte
smsp__warps_issue_stalled_barrier.avg                                  |      92,996.4 |     224,106.4 |    141.0% | warp
l1tex__data_pipe_lsu_wavefronts_mem_shared_op_st.sum                   |    16,616,111 |         595.0 |   -100.0% | 
l1tex__data_pipe_lsu_wavefronts_mem_shared.sum                         |    20,062,205 |      85,927.0 |    -99.6% | 
l1tex__data_pipe_lsu_wavefronts_mem_shared_op_ld.sum                   |     429,513.0 |       2,016.0 |    -99.5% | 
smsp__warps_issue_stalled_dispatch_stall.avg                           |      24,272.8 |         122.1 |    -99.5% | warp
smsp__warps_issue_stalled_mio_throttle.avg                             |       2,176.8 |         15.86 |    -99.3% | warp
dram__sectors_write.sum                                                |    43,722,552 |     366,328.0 |    -99.2% | sector
lts__t_sectors_op_write.sum                                            |    66,828,925 |     681,269.0 |    -99.0% | sector
smsp__warps_issue_stalled_not_selected.avg                             |      25,896.5 |         538.9 |    -97.9% | warp
smsp__warps_issue_stalled_short_scoreboard.avg                         |      30,496.0 |       1,592.8 |    -94.8% | warp
smsp__warps_issue_stalled_wait.avg                                     |     140,955.5 |     266,743.1 |     89.2% | warp
dram__sectors_read.sum                                                 |    89,210,328 |   163,708,400 |     83.5% | sector
launch__registers_per_thread                                           |         186.0 |         56.00 |    -69.9% | register/thread
smsp__inst_executed.sum                                                |   141,729,637 |    43,362,424 |    -69.4% | inst
smsp__warps_issue_stalled_branch_resolving.avg                         |      39,550.8 |      66,942.4 |     69.3% | warp
smsp__warps_issue_stalled_math_pipe_throttle.avg                       |         564.1 |         174.7 |    -69.0% | warp
lts__t_sectors.sum                                                     |   637,596,705 |   577,309,797 |     -9.5% | sector
