Metric                                                                 | Baseline        | Experiment      | Rel Diff   | Unit
-----------------------------------------------------------------------------------------------------------------------------
l1tex__data_pipe_lsu_wavefronts_mem_shared_op_ld.sum                   |       2,065.0 |    29,152,174 | 1411627.6% | 
smsp__warps_issue_stalled_short_scoreboard.avg                         |      27,084.9 |     180,693.9 |    567.1% | warp
l1tex__data_pipe_lsu_wavefronts_mem_shared.sum                         |    15,728,210 |    50,953,180 |    224.0% | 
smsp__warps_issue_stalled_dispatch_stall.avg                           |       1,990.3 |       4,142.1 |    108.1% | warp
dram__sectors_read.sum                                                 |   102,886,672 |   172,371,072 |     67.5% | sector
dram__throughput.avg.pct_of_peak_sustained_elapsed                     |         33.15 |         49.71 |     50.0% | %
smsp__warps_issue_stalled_not_selected.avg                             |       4,664.4 |       6,943.1 |     48.9% | warp
smsp__inst_executed.sum                                                |    72,159,284 |   104,009,912 |     44.1% | inst
l1tex__data_pipe_lsu_wavefronts_mem_shared_op_st.sum                   |    14,495,630 |    20,049,007 |     38.3% | 
smsp__warps_issue_stalled_wait.avg                                     |     336,516.4 |     398,345.4 |     18.4% | warp
lts__t_sector_hit_rate.pct                                             |         65.45 |         54.40 |    -16.9% | %
smsp__warps_issue_stalled_long_scoreboard.avg                          |     2,388,188 |     2,060,949 |    -13.7% | warp
lts__t_sectors_op_read.sum                                             |   582,783,783 |   655,556,370 |     12.5% | sector
lts__t_sectors.sum                                                     |   650,938,598 |   723,391,868 |     11.1% | sector
smsp__warps_issue_stalled_sleeping.avg                                 |      22,866.0 |      20,419.5 |    -10.7% | warp
