Metric                                                                 | Baseline        | Experiment      | Rel Diff   | Unit
-----------------------------------------------------------------------------------------------------------------------------
l1tex__data_pipe_lsu_wavefronts_mem_shared_op_ld.sum                   |       2,008.0 |    26,654,681 | 1327324.4% | 
smsp__warps_issue_stalled_short_scoreboard.avg                         |      26,332.4 |     163,214.5 |    519.8% | warp
l1tex__data_pipe_lsu_wavefronts_mem_shared.sum                         |    17,668,717 |    47,413,590 |    168.3% | 
smsp__warps_issue_stalled_not_selected.avg                             |       4,211.3 |       6,675.0 |     58.5% | warp
dram__sectors_read.sum                                                 |   134,388,112 |   212,081,128 |     57.8% | sector
smsp__inst_executed.sum                                                |    70,335,606 |   101,912,066 |     44.9% | inst
dram__throughput.avg.pct_of_peak_sustained_elapsed                     |         39.75 |         57.22 |     43.9% | %
lts__t_sector_hit_rate.pct                                             |         56.63 |         45.01 |    -20.5% | %
l1tex__data_pipe_lsu_wavefronts_mem_shared_op_st.sum                   |    16,477,789 |    19,248,001 |     16.8% | 
smsp__warps_issue_stalled_wait.avg                                     |     332,175.8 |     384,600.8 |     15.8% | warp
launch__registers_per_thread                                           |         111.0 |         126.0 |     13.5% | register/thread
smsp__warps_issue_stalled_long_scoreboard.avg                          |     2,428,958 |     2,171,832 |    -10.6% | warp
lts__t_sectors_op_read.sum                                             |   620,936,241 |   683,706,977 |     10.1% | sector
lts__t_sectors.sum                                                     |   689,006,202 |   751,536,407 |      9.1% | sector
smsp__warps_issue_stalled_math_pipe_throttle.avg                       |       2,361.4 |       2,195.1 |     -7.0% | warp
smsp__warps_issue_stalled_sleeping.avg                                 |      24,312.3 |      22,760.4 |     -6.4% | warp
