Metric                                                                 | Baseline        | Experiment      | Rel Diff   | Unit
-----------------------------------------------------------------------------------------------------------------------------
l1tex__data_pipe_lsu_wavefronts_mem_shared_op_ld.sum                   |       2,008.0 |     428,340.0 |  21231.7% | 
smsp__warps_issue_stalled_mio_throttle.avg                             |         17.70 |       2,178.5 |  12207.7% | warp
smsp__warps_issue_stalled_not_selected.avg                             |       4,211.3 |      25,763.7 |    511.8% | warp
smsp__inst_executed.sum                                                |    70,335,606 |   141,729,609 |    101.5% | inst
smsp__warps_issue_stalled_sleeping.avg                                 |      24,312.3 |          0.00 |   -100.0% | warp
smsp__warps_issue_stalled_math_pipe_throttle.avg                       |       2,361.4 |         573.1 |    -75.7% | warp
launch__registers_per_thread                                           |         111.0 |         186.0 |     67.6% | register/thread
smsp__warps_issue_stalled_barrier.avg                                  |     281,437.7 |      92,720.6 |    -67.1% | warp
smsp__warps_issue_stalled_wait.avg                                     |     332,175.8 |     140,961.6 |    -57.6% | warp
dram__sectors_read.sum                                                 |   134,388,112 |    89,189,128 |    -33.6% | sector
smsp__warps_issue_stalled_short_scoreboard.avg                         |      26,332.4 |      30,200.4 |     14.7% | warp
l1tex__data_pipe_lsu_wavefronts_mem_shared.sum                         |    17,668,717 |    19,897,210 |     12.6% | 
lts__t_sectors_op_read.sum                                             |   620,936,241 |   548,533,391 |    -11.7% | sector
lts__t_sectors.sum                                                     |   689,006,202 |   615,609,227 |    -10.7% | sector
