Metric                                                                 | Baseline        | Experiment      | Rel Diff   | Unit
-----------------------------------------------------------------------------------------------------------------------------
l1tex__data_pipe_lsu_wavefronts_mem_shared_op_st.sum                   |       2,533.0 |    16,477,789 | 650424.6% | 
l1tex__data_pipe_lsu_wavefronts_mem_shared.sum                         |      88,313.0 |    17,668,717 |  19906.9% | 
dram__sectors_write.sum                                                |     391,912.0 |    44,409,040 |  11231.4% | sector
lts__t_sectors_op_write.sum                                            |     671,957.0 |    67,517,241 |   9947.9% | sector
smsp__warps_issue_stalled_short_scoreboard.avg                         |       1,438.5 |      26,332.4 |   1730.5% | warp
smsp__warps_issue_stalled_math_pipe_throttle.avg                       |         237.4 |       2,361.4 |    894.5% | warp
smsp__warps_issue_stalled_not_selected.avg                             |         632.0 |       4,211.3 |    566.3% | warp
launch__registers_per_thread                                           |         48.00 |         111.0 |    131.2% | register/thread
dram__bytes_write.sum                                                  |         12.54 |          1.42 |    -88.7% | Mbyte
smsp__warps_issue_stalled_sleeping.avg                                 |      13,977.1 |      24,312.3 |     73.9% | warp
smsp__inst_executed.sum                                                |    44,051,880 |    70,335,606 |     59.7% | inst
lts__t_sectors.sum                                                     |   546,096,132 |   689,006,202 |     26.2% | sector
smsp__warps_issue_stalled_wait.avg                                     |     263,579.6 |     332,175.8 |     26.0% | warp
smsp__warps_issue_stalled_barrier.avg                                  |     224,794.2 |     281,437.7 |     25.2% | warp
dram__sectors_read.sum                                                 |   164,150,792 |   134,388,112 |    -18.1% | sector
lts__t_sectors_op_read.sum                                             |   545,090,865 |   620,936,241 |     13.9% | sector
