Metric                                                                 | Baseline        | Experiment      | Rel Diff   | Unit
-----------------------------------------------------------------------------------------------------------------------------
l1tex__data_pipe_lsu_wavefronts_mem_shared_op_ld.sum                   |     428,340.0 |    37,719,997 |   8706.1% | 
smsp__warps_issue_stalled_math_pipe_throttle.avg                       |         573.1 |       2,582.7 |    350.6% | warp
smsp__warps_issue_stalled_short_scoreboard.avg                         |      30,200.4 |     134,578.0 |    345.6% | warp
l1tex__data_pipe_lsu_wavefronts_mem_shared.sum                         |    19,897,210 |    60,313,028 |    203.1% | 
smsp__warps_issue_stalled_mio_throttle.avg                             |       2,178.5 |       3,782.7 |     73.6% | warp
smsp__warps_issue_stalled_barrier.avg                                  |      92,720.6 |      31,157.9 |    -66.4% | warp
smsp__warps_issue_stalled_wait.avg                                     |     140,961.6 |     228,148.4 |     61.9% | warp
dram__sectors_read.sum                                                 |    89,189,128 |   133,746,616 |     50.0% | sector
launch__registers_per_thread                                           |         186.0 |         252.0 |     35.5% | register/thread
l1tex__data_pipe_lsu_wavefronts_mem_shared_op_st.sum                   |    16,421,548 |    19,126,442 |     16.5% | 
smsp__inst_executed.sum                                                |   141,729,609 |   163,087,846 |     15.1% | inst
smsp__warps_issue_stalled_not_selected.avg                             |      25,763.7 |      21,897.6 |    -15.0% | warp
smsp__warps_issue_stalled_long_scoreboard.avg                          |     2,424,690 |     2,725,255 |     12.4% | warp
lts__t_sectors_op_read.sum                                             |   548,533,391 |   614,833,185 |     12.1% | sector
lts__t_sectors.sum                                                     |   615,609,227 |   682,114,332 |     10.8% | sector
