Metric                                                                 | Baseline        | Experiment      | Rel Diff   | Unit
-----------------------------------------------------------------------------------------------------------------------------
l1tex__data_pipe_lsu_wavefronts_mem_shared_op_ld.sum                   |       1,998.0 |    28,495,485 | 1426100.5% | 
smsp__warps_issue_stalled_short_scoreboard.avg                         |      30,683.7 |     185,127.5 |    503.3% | warp
l1tex__data_pipe_lsu_wavefronts_mem_shared.sum                         |    17,020,431 |    49,626,216 |    191.6% | 
smsp__warps_issue_stalled_not_selected.avg                             |       4,180.4 |       7,850.2 |     87.8% | warp
dram__sectors_read.sum                                                 |   110,808,880 |   178,943,008 |     61.5% | sector
dram__throughput.avg.pct_of_peak_sustained_elapsed                     |         35.61 |         52.62 |     47.8% | %
smsp__inst_executed.sum                                                |    74,385,443 |   106,100,164 |     42.6% | inst
launch__registers_per_thread                                           |         161.0 |         117.0 |    -27.3% | register/thread
smsp__warps_issue_stalled_math_pipe_throttle.avg                       |       2,307.8 |       2,881.7 |     24.9% | warp
l1tex__data_pipe_lsu_wavefronts_mem_shared_op_st.sum                   |    15,866,999 |    19,629,422 |     23.7% | 
lts__t_sector_hit_rate.pct                                             |         60.20 |         50.05 |    -16.9% | %
smsp__warps_issue_stalled_wait.avg                                     |     349,173.9 |     401,137.2 |     14.9% | warp
smsp__warps_issue_stalled_long_scoreboard.avg                          |     2,381,464 |     2,043,640 |    -14.2% | warp
lts__t_sectors_op_read.sum                                             |   579,924,373 |   643,762,182 |     11.0% | sector
lts__t_sectors.sum                                                     |   647,909,485 |   711,863,970 |      9.9% | sector
