Metric                                                                 | Baseline        | Experiment      | Rel Diff   | Unit
-----------------------------------------------------------------------------------------------------------------------------
smsp__warps_issue_stalled_sleeping.avg                                 |          0.00 |      20,599.7 |      inf% | warp
smsp__warps_issue_stalled_barrier.avg                                  |      30,808.4 |     270,140.6 |    776.8% | warp
smsp__warps_issue_stalled_mio_throttle.avg                             |       3,700.6 |         17.73 |    -99.5% | warp
smsp__warps_issue_stalled_wait.avg                                     |     228,146.5 |     401,284.0 |     75.9% | warp
smsp__warps_issue_stalled_not_selected.avg                             |      21,846.3 |       7,933.2 |    -63.7% | warp
launch__registers_per_thread                                           |         252.0 |         117.0 |    -53.6% | register/thread
dram__sectors_read.sum                                                 |   133,747,408 |   185,474,608 |     38.7% | sector
smsp__inst_executed.sum                                                |   163,089,410 |   106,127,658 |    -34.9% | inst
smsp__warps_issue_stalled_short_scoreboard.avg                         |     135,214.3 |     180,851.6 |     33.8% | warp
dram__throughput.avg.pct_of_peak_sustained_elapsed                     |         41.00 |         53.45 |     30.4% | %
l1tex__data_pipe_lsu_wavefronts_mem_shared_op_ld.sum                   |    37,758,937 |    27,707,968 |    -26.6% | 
smsp__warps_issue_stalled_long_scoreboard.avg                          |     2,738,303 |     2,068,280 |    -24.5% | warp
l1tex__data_pipe_lsu_wavefronts_mem_shared.sum                         |    60,388,939 |    48,761,635 |    -19.3% | 
smsp__warps_issue_stalled_math_pipe_throttle.avg                       |       2,565.4 |       2,959.3 |     15.4% | warp
lts__t_sectors_op_read.sum                                             |   606,622,897 |   672,883,904 |     10.9% | sector
lts__t_sectors.sum                                                     |   673,865,121 |   740,944,667 |     10.0% | sector
l1tex__data_pipe_lsu_wavefronts_mem_shared_op_st.sum                   |    19,165,039 |    20,230,488 |      5.6% | 
