Metric                                                                 | Baseline        | Experiment      | Rel Diff   | Unit
-----------------------------------------------------------------------------------------------------------------------------
smsp__warps_issue_stalled_sleeping.avg                                 |          0.00 |      20,553.9 |      inf% | warp
smsp__warps_issue_stalled_barrier.avg                                  |      30,808.4 |     248,277.7 |    705.9% | warp
smsp__warps_issue_stalled_mio_throttle.avg                             |       3,700.6 |         17.58 |    -99.5% | warp
smsp__warps_issue_stalled_not_selected.avg                             |      21,846.3 |       7,622.9 |    -65.1% | warp
smsp__warps_issue_stalled_wait.avg                                     |     228,146.5 |     372,777.3 |     63.4% | warp
smsp__warps_issue_stalled_long_scoreboard.avg                          |     2,738,303 |     1,281,943 |    -53.2% | warp
launch__registers_per_thread                                           |         252.0 |         119.0 |    -52.8% | register/thread
dram__sectors_read.sum                                                 |   133,747,408 |   186,468,552 |     39.4% | sector
smsp__inst_executed.sum                                                |   163,089,410 |    99,498,893 |    -39.0% | inst
l1tex__data_pipe_lsu_wavefronts_mem_shared_op_ld.sum                   |    37,758,937 |    23,735,802 |    -37.1% | 
dram__throughput.avg.pct_of_peak_sustained_elapsed                     |         41.00 |         53.72 |     31.0% | %
smsp__warps_issue_stalled_short_scoreboard.avg                         |     135,214.3 |      98,562.4 |    -27.1% | warp
l1tex__data_pipe_lsu_wavefronts_mem_shared.sum                         |    60,388,939 |    47,091,233 |    -22.0% | 
l1tex__data_pipe_lsu_wavefronts_mem_shared_op_st.sum                   |    19,165,039 |    22,339,459 |     16.6% | 
lts__t_sectors_op_read.sum                                             |   606,622,897 |   648,072,520 |      6.8% | sector
lts__t_sectors.sum                                                     |   673,865,121 |   715,818,434 |      6.2% | sector
