Metric                                                                 | Baseline        | Experiment      | Rel Diff   | Unit
-----------------------------------------------------------------------------------------------------------------------------
smsp__warps_issue_stalled_sleeping.avg                                 |          0.00 |       8,649.5 |      inf% | warp
smsp__warps_issue_stalled_barrier.avg                                  |      92,701.4 |     220,337.9 |    137.7% | warp
smsp__warps_issue_stalled_wait.avg                                     |     140,961.3 |     291,203.6 |    106.6% | warp
l1tex__data_pipe_lsu_wavefronts_mem_shared_op_st.sum                   |    16,538,678 |         598.0 |   -100.0% | 
l1tex__data_pipe_lsu_wavefronts_mem_shared_op_ld.sum                   |     432,235.0 |       2,004.0 |    -99.5% | 
l1tex__data_pipe_lsu_wavefronts_mem_shared.sum                         |    19,989,580 |     105,500.0 |    -99.5% | 
dram__sectors_write.sum                                                |    43,734,200 |     281,944.0 |    -99.4% | sector
lts__t_sectors_op_write.sum                                            |    66,843,374 |     667,979.0 |    -99.0% | sector
smsp__warps_issue_stalled_mio_throttle.avg                             |       2,177.6 |         40.84 |    -98.1% | warp
smsp__warps_issue_stalled_not_selected.avg                             |      25,783.5 |       1,481.8 |    -94.3% | warp
smsp__inst_executed.sum                                                |   141,729,628 |    51,599,149 |    -63.6% | inst
smsp__warps_issue_stalled_short_scoreboard.avg                         |      30,531.5 |      14,230.3 |    -53.4% | warp
launch__registers_per_thread                                           |         186.0 |         96.00 |    -48.4% | register/thread
dram__sectors_read.sum                                                 |    89,189,752 |   123,884,808 |     38.9% | sector
lts__t_sectors.sum                                                     |   631,812,727 |   542,852,526 |    -14.1% | sector
smsp__cycles_active.avg                                                |     1,913,017 |     1,811,419 |     -5.3% | cycle
