Metric                                                                 | Baseline        | Experiment      | Rel Diff   | Unit
-----------------------------------------------------------------------------------------------------------------------------
l1tex__data_pipe_lsu_wavefronts_mem_shared_op_st.sum                   |         593.0 |    15,873,756 | 2676756.0% | 
l1tex__data_pipe_lsu_wavefronts_mem_shared.sum                         |     105,907.0 |    17,088,999 |  16035.9% | 
dram__sectors_write.sum                                                |     281,816.0 |    44,109,336 |  15551.8% | sector
lts__t_sectors_op_write.sum                                            |     671,543.0 |    67,501,830 |   9951.8% | sector
smsp__warps_issue_stalled_math_pipe_throttle.avg                       |         569.2 |       2,309.9 |    305.8% | warp
smsp__warps_issue_stalled_not_selected.avg                             |       1,463.8 |       4,167.9 |    184.7% | warp
smsp__warps_issue_stalled_short_scoreboard.avg                         |      13,851.7 |      30,573.7 |    120.7% | warp
smsp__warps_issue_stalled_sleeping.avg                                 |       9,246.6 |      20,349.2 |    120.1% | warp
smsp__warps_issue_stalled_mio_throttle.avg                             |         93.73 |         17.59 |    -81.2% | warp
launch__registers_per_thread                                           |         96.00 |         161.0 |     67.7% | register/thread
smsp__inst_executed.sum                                                |    51,430,363 |    74,354,666 |     44.6% | inst
smsp__warps_issue_stalled_barrier.avg                                  |     220,310.1 |     277,667.1 |     26.0% | warp
lts__t_sectors.sum                                                     |   535,610,426 |   654,106,376 |     22.1% | sector
dram__sectors_read.sum                                                 |   132,887,176 |   105,595,664 |    -20.5% | sector
smsp__warps_issue_stalled_wait.avg                                     |     291,369.8 |     349,243.2 |     19.9% | warp
lts__t_sectors_op_read.sum                                             |   534,706,566 |   586,193,974 |      9.6% | sector
