Metric                                                                 | Baseline        | Experiment      | Rel Diff   | Unit
-----------------------------------------------------------------------------------------------------------------------------
smsp__warps_issue_stalled_short_scoreboard.avg                         |         974.3 |      10,154.8 |    942.2% | warp
smsp__warps_issue_stalled_math_pipe_throttle.avg                       |         222.6 |         81.20 |    -63.5% | warp
dram__sectors_write.sum                                                |     380,752.0 |     207,896.0 |    -45.4% | sector
lts__t_sectors_op_write.sum                                            |     675,530.0 |     404,518.0 |    -40.1% | sector
smsp__warps_issue_stalled_long_scoreboard.avg                          |     2,505,860 |     1,588,655 |    -36.6% | warp
dram__sectors_read.sum                                                 |   164,774,520 |   124,849,112 |    -24.2% | sector
smsp__warps_issue_stalled_sleeping.avg                                 |      11,632.7 |       9,123.0 |    -21.6% | warp
l1tex__data_pipe_lsu_wavefronts_mem_shared.sum                         |      86,420.0 |     104,098.0 |     20.5% | 
smsp__warps_issue_stalled_not_selected.avg                             |         557.7 |         449.4 |    -19.4% | warp
l1tex__data_pipe_lsu_wavefronts_mem_shared_op_ld.sum                   |       2,073.0 |       1,836.0 |    -11.4% | 
smsp__inst_executed.sum                                                |    44,417,217 |    47,722,443 |      7.4% | inst
lts__t_sectors.sum                                                     |   568,755,714 |   536,992,596 |     -5.6% | sector
lts__t_sectors_op_read.sum                                             |   567,736,371 |   536,350,903 |     -5.5% | sector
