Metric                                                                 | Baseline        | Experiment      | Rel Diff   | Unit
-----------------------------------------------------------------------------------------------------------------------------
l1tex__data_pipe_lsu_wavefronts_mem_shared_op_ld.sum                   |       1,932.0 |    29,507,162 | 1527185.8% | 
smsp__warps_issue_stalled_mio_throttle.avg                             |         11.00 |       1,967.6 |  17787.0% | warp
smsp__warps_issue_stalled_not_selected.avg                             |      12,833.0 |     131,299.6 |    923.1% | warp
smsp__inst_executed.sum                                                |   176,238,244 |   986,422,010 |    459.7% | inst
smsp__warps_issue_stalled_math_pipe_throttle.avg                       |       7,600.2 |      29,623.6 |    289.8% | warp
smsp__warps_issue_stalled_short_scoreboard.avg                         |     117,725.9 |     398,068.0 |    238.1% | warp
dram__bytes_read.sum                                                   |         849.0 |          1.32 |    -99.8% | Mbyte
smsp__warps_issue_stalled_wait.avg                                     |     678,765.2 |     1,201,794 |     77.1% | warp
l1tex__data_pipe_lsu_wavefronts_mem_shared.sum                         |    49,685,695 |    80,104,455 |     61.2% | 
dram__sectors_read.sum                                                 |    26,531,592 |    41,111,080 |     55.0% | sector
smsp__warps_issue_stalled_long_scoreboard.avg                          |     2,474,882 |     1,149,102 |    -53.6% | warp
smsp__warps_issue_stalled_sleeping.avg                                 |     104,154.5 |     150,441.9 |     44.4% | warp
smsp__cycles_active.avg                                                |     2,953,663 |     3,759,007 |     27.3% | cycle
sm__throughput.avg.pct_of_peak_sustained_elapsed                       |         63.06 |         46.66 |    -26.0% | %
launch__registers_per_thread                                           |         148.0 |         110.0 |    -25.7% | register/thread
sm__pipe_shared_cycles_active.avg.pct_of_peak_sustained_elapsed        |         58.40 |         45.74 |    -21.7% | %
l1tex__throughput.avg.pct_of_peak_sustained_elapsed                    |         54.62 |         42.80 |    -21.6% | %
smsp__warps_issue_stalled_barrier.avg                                  |     506,675.6 |     556,452.9 |      9.8% | warp
