Metric                                                                 | Baseline        | Experiment      | Rel Diff   | Unit
-----------------------------------------------------------------------------------------------------------------------------
l1tex__data_pipe_lsu_wavefronts_mem_shared_op_st.sum                   |         597.0 |    14,680,271 | 2458906.9% | 
dram__sectors_write.sum                                                |     225,080.0 |    43,963,640 |  19432.5% | sector
l1tex__data_pipe_lsu_wavefronts_mem_shared.sum                         |      83,875.0 |    15,876,654 |  18828.9% | 
lts__t_sectors_op_write.sum                                            |     670,884.0 |    67,507,636 |   9962.5% | sector
smsp__warps_issue_stalled_short_scoreboard.avg                         |       1,678.1 |      26,753.9 |   1494.3% | warp
smsp__warps_issue_stalled_not_selected.avg                             |       1,489.3 |       4,787.9 |    221.5% | warp
smsp__warps_issue_stalled_math_pipe_throttle.avg                       |         999.9 |       2,870.8 |    187.1% | warp
smsp__warps_issue_stalled_sleeping.avg                                 |       8,936.4 |      21,275.3 |    138.1% | warp
launch__registers_per_thread                                           |         96.00 |         159.0 |     65.6% | register/thread
dram__throughput.avg.pct_of_peak_sustained_elapsed                     |         22.10 |         34.20 |     54.8% | %
smsp__inst_executed.sum                                                |    51,108,765 |    73,429,773 |     43.7% | inst
smsp__warps_issue_stalled_barrier.avg                                  |     222,640.6 |     277,408.9 |     24.6% | warp
smsp__warps_issue_stalled_wait.avg                                     |     282,345.9 |     339,478.7 |     20.2% | warp
lts__t_sectors.sum                                                     |   549,913,491 |   650,841,819 |     18.4% | sector
dram__sectors_read.sum                                                 |    92,048,248 |   104,239,056 |     13.2% | sector
lts__t_sectors_op_read.sum                                             |   548,820,175 |   582,752,856 |      6.2% | sector
