Metric                                                                 | Baseline        | Experiment      | Rel Diff   | Unit
-----------------------------------------------------------------------------------------------------------------------------
l1tex__data_pipe_lsu_wavefronts_mem_shared_op_st.sum                   |         593.0 |    62,263,925 | 10499718.7% | 
dram__sectors_write.sum                                                |     100,808.0 |   176,689,808 | 175173.6% | sector
lts__t_sectors_op_write.sum                                            |     1,043,784 |   268,403,015 |  25614.4% | sector
l1tex__data_pipe_lsu_wavefronts_mem_shared.sum                         |     309,830.0 |    64,476,481 |  20710.3% | 
sm__mio_pq_read_cycles_active.avg.pct_of_peak_sustained_elapsed        |          1.29 |         11.51 |    792.2% | %
sm__mio_pq_write_cycles_active.avg.pct_of_peak_sustained_elapsed       |          1.29 |         11.51 |    792.2% | %
dram__throughput.avg.pct_of_peak_sustained_elapsed                     |          4.08 |         31.74 |    677.9% | %
smsp__warps_issue_stalled_short_scoreboard.avg                         |      30,315.3 |     103,826.7 |    242.5% | warp
smsp__inst_executed.sum                                                |    66,131,071 |   152,298,962 |    130.3% | inst
launch__registers_per_thread                                           |         78.00 |         153.0 |     96.2% | register/thread
l1tex__throughput.avg.pct_of_peak_sustained_elapsed                    |         35.73 |         57.95 |     62.2% | %
smsp__warps_issue_stalled_wait.avg                                     |     361,907.0 |     541,970.7 |     49.8% | warp
lts__t_sectors.sum                                                     |   533,265,205 |   788,968,958 |     48.0% | sector
smsp__warps_issue_stalled_sleeping.avg                                 |      65,330.1 |      96,617.0 |     47.9% | warp
lts__t_sector_hit_rate.pct                                             |         91.52 |         59.53 |    -35.0% | %
smsp__warps_issue_stalled_barrier.avg                                  |     285,192.9 |     351,706.8 |     23.3% | warp
dram__bytes_read.sum                                                   |         715.3 |         866.1 |     21.1% | Mbyte
dram__sectors_read.sum                                                 |    22,353,352 |    27,064,856 |     21.1% | sector
smsp__warps_issue_stalled_long_scoreboard.avg                          |     1,514,678 |     1,229,779 |    -18.8% | warp
smsp__cycles_active.avg                                                |     2,490,032 |     2,748,988 |     10.4% | cycle
