Metric                                                                 | Baseline        | Experiment      | Rel Diff   | Unit
-----------------------------------------------------------------------------------------------------------------------------
l1tex__data_pipe_lsu_wavefronts_mem_shared_op_st.sum                   |         592.0 |    19,799,968 | 3344489.2% | 
l1tex__data_pipe_lsu_wavefronts_mem_shared_op_ld.sum                   |       2,075.0 |    26,356,246 | 1270080.5% | 
l1tex__data_pipe_lsu_wavefronts_mem_shared.sum                         |      86,370.0 |    47,737,700 |  55171.2% | 
smsp__warps_issue_stalled_short_scoreboard.avg                         |         920.9 |     163,259.7 |  17627.7% | warp
dram__sectors_write.sum                                                |     390,800.0 |    44,587,616 |  11309.3% | sector
lts__t_sectors_op_write.sum                                            |     668,347.0 |    67,507,445 |  10000.7% | sector
smsp__warps_issue_stalled_not_selected.avg                             |         663.1 |       6,772.7 |    921.4% | warp
smsp__warps_issue_stalled_math_pipe_throttle.avg                       |         385.4 |       2,267.4 |    488.3% | warp
smsp__inst_executed.sum                                                |    45,450,557 |   102,928,960 |    126.5% | inst
smsp__warps_issue_stalled_sleeping.avg                                 |      11,807.9 |      22,457.3 |     90.2% | warp
dram__bytes_write.sum                                                  |         12.51 |          1.43 |    -88.6% | Mbyte
dram__throughput.avg.pct_of_peak_sustained_elapsed                     |         38.19 |         58.18 |     52.3% | %
smsp__warps_issue_stalled_wait.avg                                     |     269,915.6 |     382,905.5 |     41.9% | warp
dram__sectors_read.sum                                                 |   163,217,008 |   215,875,544 |     32.3% | sector
lts__t_sectors.sum                                                     |   609,004,441 |   764,057,161 |     25.5% | sector
smsp__warps_issue_stalled_barrier.avg                                  |     224,284.6 |     276,844.0 |     23.4% | warp
lts__t_sector_hit_rate.pct                                             |         55.60 |         45.30 |    -18.5% | %
launch__registers_per_thread                                           |         128.0 |         148.0 |     15.6% | register/thread
lts__t_sectors_op_read.sum                                             |   607,983,731 |   695,852,424 |     14.5% | sector
smsp__warps_issue_stalled_long_scoreboard.avg                          |     2,505,215 |     2,174,607 |    -13.2% | warp
