Metric                                                                 | Baseline        | Experiment      | Rel Diff   | Unit
-----------------------------------------------------------------------------------------------------------------------------
smsp__warps_issue_stalled_short_scoreboard.avg                         |         974.3 |      10,501.1 |    977.8% | warp
smsp__warps_issue_stalled_math_pipe_throttle.avg                       |         222.6 |         35.08 |    -84.2% | warp
lts__t_sectors_op_write.sum                                            |     675,530.0 |     405,318.0 |    -40.0% | sector
smsp__warps_issue_stalled_long_scoreboard.avg                          |     2,505,860 |     1,589,219 |    -36.6% | warp
dram__sectors_write.sum                                                |     380,752.0 |     250,648.0 |    -34.2% | sector
smsp__warps_issue_stalled_not_selected.avg                             |         557.7 |         389.4 |    -30.2% | warp
smsp__warps_issue_stalled_sleeping.avg                                 |      11,632.7 |       9,112.9 |    -21.7% | warp
l1tex__data_pipe_lsu_wavefronts_mem_shared.sum                         |      86,420.0 |     104,095.0 |     20.5% | 
dram__sectors_read.sum                                                 |   164,774,520 |   140,380,552 |    -14.8% | sector
l1tex__data_pipe_lsu_wavefronts_mem_shared_op_ld.sum                   |       2,073.0 |       1,836.0 |    -11.4% | 
smsp__inst_executed.sum                                                |    44,417,217 |    47,836,309 |      7.7% | inst
