Metric                                                                 | Baseline        | Experiment      | Rel Diff   | Unit
-----------------------------------------------------------------------------------------------------------------------------
smsp__warps_issue_stalled_sleeping.avg                                 |     144,217.1 |     463,743.3 |    221.6% | warp
smsp__warps_issue_stalled_not_selected.avg                             |     124,124.5 |          0.00 |   -100.0% | warp
smsp__warps_issue_stalled_math_pipe_throttle.avg                       |      39,129.6 |       2,495.5 |    -93.6% | warp
smsp__warps_issue_stalled_mio_throttle.avg                             |         433.6 |         744.7 |     71.8% | warp
smsp__cycles_active.avg                                                |     3,685,099 |     5,963,472 |     61.8% | cycle
dram__throughput.avg.pct_of_peak_sustained_elapsed                     |         29.48 |         16.49 |    -44.1% | %
dram__sectors_read.sum                                                 |    77,578,608 |    47,065,256 |    -39.3% | sector
smsp__warps_issue_stalled_barrier.avg                                  |     555,310.0 |     764,324.8 |     37.6% | warp
l1tex__throughput.avg.pct_of_peak_sustained_elapsed                    |         42.46 |         26.77 |    -37.0% | %
sm__pipe_shared_cycles_active.avg.pct_of_peak_sustained_elapsed        |         45.36 |         28.70 |    -36.7% | %
lts__throughput.avg.pct_of_peak_sustained_elapsed                      |         39.35 |         25.06 |    -36.3% | %
sm__throughput.avg.pct_of_peak_sustained_elapsed                       |         46.28 |         29.49 |    -36.3% | %
smsp__warps_issue_stalled_long_scoreboard.avg                          |     1,167,703 |     1,503,823 |     28.8% | warp
l1tex__data_pipe_lsu_wavefronts_mem_shared_op_ld.sum                   |    28,340,226 |    24,117,206 |    -14.9% | 
smsp__warps_issue_stalled_short_scoreboard.avg                         |     393,841.6 |     350,726.5 |    -10.9% | warp
smsp__warps_issue_stalled_wait.avg                                     |     1,126,193 |     1,030,605 |     -8.5% | warp
l1tex__data_pipe_lsu_wavefronts_mem_shared.sum                         |    78,898,626 |    73,616,538 |     -6.7% | 
