Metric                                                                 | Baseline        | Experiment      | Rel Diff   | Unit
-----------------------------------------------------------------------------------------------------------------------------
smsp__warps_issue_stalled_sleeping.avg                                 |          0.00 |      20,880.6 |      inf% | warp
smsp__warps_issue_stalled_barrier.avg                                  |      30,808.4 |     271,498.6 |    781.2% | warp
smsp__warps_issue_stalled_mio_throttle.avg                             |       3,700.6 |         17.80 |    -99.5% | warp
smsp__warps_issue_stalled_wait.avg                                     |     228,146.5 |     401,264.9 |     75.9% | warp
smsp__warps_issue_stalled_not_selected.avg                             |      21,846.3 |       7,944.6 |    -63.6% | warp
launch__registers_per_thread                                           |         252.0 |         117.0 |    -53.6% | register/thread
dram__sectors_read.sum                                                 |   133,747,408 |   196,107,000 |     46.6% | sector
dram__throughput.avg.pct_of_peak_sustained_elapsed                     |         41.00 |         55.62 |     35.7% | %
smsp__inst_executed.sum                                                |   163,089,410 |   106,130,877 |    -34.9% | inst
smsp__warps_issue_stalled_short_scoreboard.avg                         |     135,214.3 |     181,325.7 |     34.1% | warp
l1tex__data_pipe_lsu_wavefronts_mem_shared_op_ld.sum                   |    37,758,937 |    27,606,758 |    -26.9% | 
smsp__warps_issue_stalled_long_scoreboard.avg                          |     2,738,303 |     2,087,942 |    -23.8% | warp
l1tex__data_pipe_lsu_wavefronts_mem_shared.sum                         |    60,388,939 |    48,766,296 |    -19.2% | 
smsp__warps_issue_stalled_math_pipe_throttle.avg                       |       2,565.4 |       2,961.7 |     15.4% | warp
lts__t_sectors_op_read.sum                                             |   606,622,897 |   683,273,904 |     12.6% | sector
lts__t_sectors.sum                                                     |   673,865,121 |   751,358,713 |     11.5% | sector
