Metric                                                                 | Baseline        | Experiment      | Rel Diff   | Unit
-----------------------------------------------------------------------------------------------------------------------------
l1tex__data_pipe_lsu_wavefronts_mem_shared_op_st.sum                   |         598.0 |    15,787,139 | 2639889.8% | 
dram__sectors_write.sum                                                |     190,672.0 |    44,042,232 |  22998.4% | sector
lts__t_sectors_op_write.sum                                            |     401,493.0 |    67,244,745 |  16648.7% | sector
l1tex__data_pipe_lsu_wavefronts_mem_shared.sum                         |     104,283.0 |    16,636,404 |  15853.1% | 
smsp__warps_issue_stalled_math_pipe_throttle.avg                       |         79.60 |       1,341.8 |   1585.7% | warp
smsp__warps_issue_stalled_not_selected.avg                             |         445.6 |       2,996.2 |    572.3% | warp
smsp__warps_issue_stalled_short_scoreboard.avg                         |      10,016.8 |      26,951.8 |    169.1% | warp
smsp__warps_issue_stalled_sleeping.avg                                 |       9,124.5 |      20,270.4 |    122.2% | warp
launch__registers_per_thread                                           |         96.00 |         163.0 |     69.8% | register/thread
smsp__inst_executed.sum                                                |    47,726,137 |    68,072,878 |     42.6% | inst
lts__t_sectors.sum                                                     |   507,576,419 |   633,560,633 |     24.8% | sector
smsp__warps_issue_stalled_wait.avg                                     |     273,791.0 |     315,184.4 |     15.1% | warp
lts__t_sectors_op_read.sum                                             |   506,920,214 |   565,840,286 |     11.6% | sector
smsp__warps_issue_stalled_barrier.avg                                  |     220,217.5 |     244,956.7 |     11.2% | warp
dram__sectors_read.sum                                                 |   120,971,888 |   110,218,232 |     -8.9% | sector
l1tex__data_pipe_lsu_wavefronts_mem_shared_op_ld.sum                   |       1,836.0 |       1,702.0 |     -7.3% | 
